hanzi_id,hanzi,combinations
70026,沼气,沼气池｜沼气发电｜沼气利用
70027,周身,周身疼痛｜周身检查｜周身不适
70029,酷似,酷似真人｜酷似其父｜外形酷似
70030,光闪闪,光闪闪的｜金光闪闪｜银光闪闪
70032,至高无上,至高无上权力｜至高无上地位｜至高无上荣誉
70033,肆无忌惮,肆无忌惮行为｜肆无忌惮地笑｜肆无忌惮攻击
70034,厢房,东厢房｜西厢房｜厢房建筑
70035,围坐,围坐一圈｜围坐聊天｜围坐火炉
70036,百十,百十来人｜百十个｜百十年
70037,举目,举目无亲｜举目远望｜举目四望
70038,风扇,电风扇｜吊扇风扇｜电脑风扇
70039,尾随,尾随其后｜尾随跟踪｜被人尾随
70040,胡闹,不要胡闹｜胡闹行为｜小孩子胡闹
70041,佛学,佛学研究｜佛学经典｜佛学思想
70042,见鬼,真是见鬼｜见鬼去吧｜见鬼的事情
70043,久违,久违了｜久违的朋友｜久违的问候
70044,下风,处于下风｜落下风｜下风位置
70045,探视,探视病人｜探视时间｜家属探视
70046,脚底,脚底按摩｜脚底疼痛｜脚底起泡
70047,视屏,手机视屏｜视屏显示｜视屏通话
70049,制动,制动系统｜紧急制动｜制动效果
70051,消费结构,消费结构调整｜消费结构变化｜消费结构优化
70052,盔甲,古代盔甲｜盔甲战士｜金属盔甲
70053,轶事,名人轶事｜历史轶事｜趣闻轶事
70054,电筒,手电筒｜强光电筒｜电筒光线
70055,尚可,成绩尚可｜表现尚可｜质量尚可
70056,赎罪,赎罪券｜赎罪之心｜赎罪行为
70057,野马,野马奔腾｜野马性格｜草原野马
70058,游园,游园活动｜游园会｜公园游园
70059,宽慰,宽慰人心｜宽慰话语｜感到宽慰
70060,姥爷,姥爷家｜姥爷姥姥｜尊敬姥爷
70061,毒案,毒品案件｜涉毒案件｜重大毒案
70062,超乎,超乎想象｜超乎寻常｜超乎预期
70064,给付,给付义务｜给付金额｜按期给付
70065,赔礼,赔礼道歉｜赔礼认错｜诚恳赔礼
70067,犹太教,犹太教徒｜犹太教义｜犹太教历史
70068,肺结核,肺结核病｜肺结核治疗｜肺结核患者
70069,欠债,欠债还钱｜欠债累累｜欠债不还
70070,脊椎动物,脊椎动物学｜脊椎动物分类｜高等脊椎动物
70071,却步,望而却步｜不敢却步｜困难却步
70072,算计,精于算计｜算计别人｜小心算计
70073,行好,行行好｜请您行好｜行善行好
70074,异口同声,异口同声说｜异口同声回答｜异口同声赞成
70075,高危,高危人群｜高危行业｜高危行为
70076,冷藏,冷藏库｜冷藏食品｜冷藏保鲜
70077,祸害,祸害人间｜祸害百姓｜消除祸害
70078,研读,研读经典｜研读文献｜认真研读
70080,奄奄,奄奄一息｜气息奄奄｜奄奄待毙
70081,按捺,按捺不住｜按捺心情｜难以按捺
70082,同心协力,同心协力工作｜同心协力奋斗｜大家同心协力
70083,脍炙人口,脍炙人口的诗｜脍炙人口的歌｜脍炙人口的故事
70084,批次,分批批次｜生产批次｜检验批次
70085,庆功,庆功宴｜庆功大会｜庆功仪式
70086,东侧,大楼东侧｜道路东侧｜房间东侧
70087,沿街,沿街商铺｜沿街叫卖｜沿街建筑
70088,计划单列市,计划单列市发展｜计划单列市政策｜重要计划单列市
70089,老农,老农经验｜朴实老农｜农村老农
70090,位能,位能转换｜位能概念｜物理位能
70092,大不了,大不了重来｜大不了失败｜没什么大不了
70094,制成品,工业制成品｜制成品出口｜制成品质量
70095,不含糊,绝不含糊｜态度不含糊｜回答不含糊
70097,高速铁路,高速铁路网｜高速铁路建设｜高速铁路发展
70098,习以为常,习以为常的事｜习以为常的态度｜早已习以为常
70100,本草,本草纲目｜本草研究｜中药本草
70101,汛情,汛情监测｜汛情报告｜防汛汛情
70102,匈奴,古代匈奴｜匈奴部落｜匈奴历史
70103,联袂,联袂出演｜联袂登台｜联袂主持
70104,责难,受到责难｜严厉责难｜无故责难
70106,双亲,双亲健在｜尊敬双亲｜双亲家庭
70107,自责,深感自责｜自责不已｜内心自责
70108,苦痛,内心苦痛｜苦痛经历｜减轻苦痛
70109,冰糖,冰糖葫芦｜冰糖雪梨｜冰糖制作
70110,下学,下午下学｜下学时间｜下学回家
70113,无成,一事无成｜终生无成｜学业无成
70114,灯泡,电灯泡｜LED灯泡｜更换灯泡
70115,能见度,能见度低｜能见度良好｜气象能见度
70116,涉及面,涉及面广｜涉及面宽｜广泛涉及面
70117,落日,落日余晖｜落日美景｜观赏落日
70118,教化,教化民众｜道德教化｜儒家教化
70119,茁壮,茁壮成长｜幼苗茁壮｜茁壮发展
70120,临别,临别赠言｜临别依依｜临别时刻
70121,改称,改称新名｜改称其为｜正式改称
70122,减低,减低风险｜减低压力｜减低成本
70123,开本,书籍开本｜大开本｜标准开本
70126,求索,求索真理｜求索之路｜不断求索
70127,雅致,雅致风格｜雅致装饰｜雅致生活
70128,奢望,奢望梦想｜奢望成功｜奢望幸福
70129,三北,三北地区｜三北防护林｜三北工程
70131,临时性,临时性工作｜临时性措施｜临时性安排
70132,玷污,玷污名誉｜玷污清白｜玷污形象
70133,重阳,重阳佳节｜重阳登高｜重阳敬老
70134,采摘,采摘水果｜采摘茶叶｜采摘野花
70135,脸皮,脸皮厚薄｜脸皮薄｜脸皮厚
70136,韭菜,韭菜盒子｜韭菜饺子｜韭菜炒蛋
70137,开道,开道先锋｜开道车辆｜开道仪式
70138,富饶,富饶土地｜富饶资源｜富饶生活
70139,和乐,和乐家庭｜和乐氛围｜和乐融融
70141,飘浮,飘浮物体｜飘浮云朵｜飘浮感觉
70142,宣泄,宣泄情绪｜宣泄压力｜宣泄情感
70143,造化,造化弄人｜造化神奇｜自然造化
70144,家庭暴力,家庭暴力问题｜家庭暴力受害者｜反对家庭暴力
70145,全责,全责事故｜全责承担｜全责保险
70146,后腿,拖后腿｜扯后腿｜后腿力量
70147,学海,学海无涯｜学海泛舟｜学海求知
70148,魁梧,魁梧身材｜魁梧男子｜魁梧体魄
70149,念叨,念叨不停｜念叨往事｜念叨孩子
70150,重生,重生机会｜重生希望｜重生之路
70151,钻探,钻探技术｜钻探工程｜钻探设备
70153,稚嫩,稚嫩心灵｜稚嫩面容｜稚嫩声音
70154,合算,合算买卖｜合算价格｜合算交易
70156,竖立,竖立旗帜｜竖立标杆｜竖立形象
70157,成见,成见很深｜消除成见｜固有成见
70161,别出心裁,别出心裁设计｜别出心裁创意｜别出心裁想法
70162,会签,会签文件｜会签协议｜会签手续
70163,租界,租界历史｜租界地区｜外国租界
70164,揭牌,揭牌仪式｜揭牌典礼｜揭牌活动
70166,所见所闻,所见所闻记录｜所见所闻分享｜所见所闻感受
70167,阻击,阻击敌人｜阻击进攻｜阻击疫情
70168,旗舰,旗舰产品｜旗舰店｜旗舰型号
70169,斗殴,斗殴事件｜打架斗殴｜街头斗殴
70170,布景,布景设计｜舞台布景｜电影布景
70171,糯米,糯米团子｜糯米糕｜糯米食品
70172,木匠,木匠手艺｜木匠工具｜老木匠
70173,白热,白热化阶段｜白热化竞争｜白热化状态
70174,耐劳,吃苦耐劳｜耐劳精神｜耐劳品质
70175,牙膏,牙膏品牌｜牙膏广告｜刷牙牙膏
70176,坚毅,坚毅性格｜坚毅精神｜坚毅目光
70177,重读,重读课文｜重读单词｜重读句子
70179,恩惠,恩惠施与｜接受恩惠｜不忘恩惠
70180,半成品,半成品加工｜半成品食物｜半成品材料
70181,一席话,一席话感动｜一席话启发｜一席话惊醒
70182,气冲冲,气冲冲离开｜气冲冲说话｜气冲冲样子
70183,险阻,艰难险阻｜克服险阻｜前途险阻
70184,同盟军,同盟军部队｜同盟军合作｜同盟军关系
70185,干枯,干枯河流｜干枯树叶｜干枯土地
70186,交通线,交通线路｜主要交通线｜交通线规划
70190,藏学,藏学研究｜藏学文化｜藏学专家
70191,五反,五反运动｜五反斗争｜五反时期
70192,草拟,草拟文件｜草拟方案｜草拟合同
70195,秉公,秉公执法｜秉公办理｜秉公处理
70198,金三角,金三角地区｜金三角毒品｜金三角边境
70199,五官,五官端正｜五官精致｜五官相貌
70200,戒严,戒严令｜戒严状态｜实施戒严
70201,密林,密林深处｜原始密林｜穿越密林
70202,比照,比照执行｜比照标准｜比照办理
70203,芹菜,芹菜炒肉｜芹菜叶子｜芹菜汁
70204,不道德,不道德行为｜不道德手段｜不道德做法
70205,不解之缘,不解之缘关系｜不解之缘情谊｜结下不解之缘
70206,套路,套路很深｜套路玩法｜避免套路
70207,伯母,伯母您好｜尊敬伯母｜伯母家里
70209,补习,补习班｜补习功课｜补习数学
70210,便道,便道行走｜临时便道｜人行便道
70213,奉为,奉为经典｜奉为圭臬｜奉为楷模
70214,南瓜,南瓜汤｜南瓜饼｜南瓜种子
70215,专有,专有名词｜专有技术｜专有权利
70216,演技,演技精湛｜演技出色｜演技高超
70218,奉承,奉承话｜阿谀奉承｜奉承上司
70219,看守所,看守所拘留｜看守所管理｜看守所条件
70221,起誓,起誓发誓｜庄严起誓｜起誓保证
70223,交椅,交椅座位｜第一把交椅｜古代交椅
70224,共度,共度时光｜共度佳节｜共度难关
70226,木雕,木雕艺术｜木雕作品｜木雕工艺
70227,义愤,义愤填膺｜义愤之情｜义愤难平
70228,忍痛,忍痛割爱｜忍痛放弃｜忍痛离开
70229,形似,形似神似｜形似实物｜形似图案
70230,受精,受精过程｜受精卵｜体外受精
70231,斩首,斩首行动｜斩首示众｜斩首刑罚
70232,女仆,女仆装｜女仆工作｜女仆服务
70234,大过,记大过｜大过处分｜犯大过
70235,利索,动作利索｜办事利索｜手脚利索
70236,天外,天外来客｜天外有天｜天外飞行
70238,老弟,老弟你好｜称呼老弟｜老弟年轻
70240,起死回生,起死回生之术｜起死回生奇迹｜起死回生能力
70241,基因工程,基因工程技术｜基因工程研究｜基因工程应用
70242,隐匿,隐匿行踪｜隐匿证据｜隐匿身份
70243,毛发,毛发浓密｜毛发脱落｜毛发护理
70244,九天,九天之上｜九天揽月｜九天玄女
70245,济济,人才济济｜济济一堂｜济济人才
70246,水沟,水沟清理｜排水沟｜路边水沟
70247,缜密,思维缜密｜计划缜密｜缜密分析
70248,承租,承租房屋｜承租土地｜承租合同
70249,译作,译作出版｜外国译作｜文学译作
70250,偏颇,观点偏颇｜偏颇之见｜偏颇评价
70251,排演,排演节目｜戏剧排演｜认真排演
70252,书展,书展活动｜国际书展｜参观书展
70254,总务,总务处｜总务科｜总务工作
70255,宪政,宪政制度｜宪政改革｜宪政民主
70257,季军,季军争夺｜季军赛｜获得季军
70258,休整,休整时间｜休整期｜部队休整
70259,织布,织布机｜手工织布｜织布工艺
70260,尾气,汽车尾气｜尾气排放｜尾气污染
70261,弟妹,弟妹关系｜照顾弟妹｜弟妹们
70262,率部,率部出征｜率部南下｜率部作战
70263,女方,女方家庭｜女方父母｜女方代表
70264,对打,两人对打｜对打场面｜对打游戏
70265,毒蛇,毒蛇咬伤｜毒蛇出没｜毒蛇种类
70266,走人,立即走人｜收拾走人｜被迫走人
70267,武侠小说,武侠小说作家｜武侠小说改编｜经典武侠小说
70268,司空见惯,司空见惯的现象｜司空见惯的事｜早已司空见惯
70270,边境贸易,边境贸易往来｜边境贸易市场｜发展边境贸易
70271,菠菜,菠菜汤｜新鲜菠菜｜种植菠菜
70272,蜚声,蜚声中外｜蜚声文坛｜蜚声国际
70273,水草,水草丰美｜水草茂盛｜水草资源
70274,无止境,学无止境｜奋斗无止境｜发展无止境
70275,下药,对症下药｜暗中下药｜下药毒害
70277,冰冻,冰冻三尺｜冰冻食品｜冰冻天气
70278,格子,格子衬衫｜格子图案｜格子窗户
70279,阴郁,心情阴郁｜阴郁的天空｜性格阴郁
70281,捷报,捷报频传｜传来捷报｜胜利捷报
70282,繁杂,事务繁杂｜内容繁杂｜手续繁杂
70283,接生,接生婆｜接生工作｜接生婴儿
70284,便携,便携设备｜便携式｜便携设计
70286,有意无意,有意无意地｜有意无意间｜有意无意的举动
70287,粗俗,言语粗俗｜粗俗不堪｜粗俗行为
70288,蠕动,蠕动前行｜肠道蠕动｜慢慢蠕动
70290,受用,终身受用｜受益匪浅｜受用不尽
70291,行营,行营驻地｜设立行营｜皇帝行营
70292,凛然,正气凛然｜凛然不可侵犯｜神色凛然
70293,映照,月光映照｜映照水面｜灯光映照
70294,士大夫,士大夫阶层｜古代士大夫｜士大夫精神
70295,吭声,不敢吭声｜默默吭声｜吭声答应
70296,衣冠,衣冠楚楚｜衣冠禽兽｜整理衣冠
70297,肃清,肃清余毒｜肃清敌人｜彻底肃清
70298,易燃,易燃物品｜易燃易爆｜易燃材料
70299,截断,截断水流｜截断后路｜截断电源
70300,实录,历史实录｜实录记载｜皇帝实录
70301,挖苦,挖苦讽刺｜挖苦别人｜遭到挖苦
70302,省得,省得麻烦｜省得操心｜省得跑腿
70303,遍野,尸横遍野｜鲜花遍野｜牛羊遍野
70304,楼宇,楼宇建筑｜高层楼宇｜楼宇管理
70305,半壁江山,半壁江山沦陷｜保住半壁江山｜经济半壁江山
70306,夜以继日,夜以继日工作｜夜以继日奋斗｜夜以继日研究
70307,划清,划清界限｜划清界线｜划清关系
70311,士卒,普通士卒｜士卒伤亡｜激励士卒
70312,筹码,谈判筹码｜增加筹码｜筹码不足
70313,红线,红线划定｜触碰红线｜安全红线
70314,稍加,稍加修改｜稍加注意｜稍加思考
70315,首富,世界首富｜首富排行榜｜成为首富
70317,切忌,切忌盲目｜切忌贪心｜切忌急躁
70319,些微,些微差别｜些微变化｜些微不同
70320,不择手段,不择手段达到目的｜不择手段竞争｜不择手段获取
70321,首当其冲,首当其冲受影响｜首当其冲受冲击｜首当其冲遭殃
70322,呆滞,目光呆滞｜表情呆滞｜市场呆滞
70324,安逸,生活安逸｜贪图安逸｜安逸环境
70325,慨叹,慨叹人生｜慨叹时光｜深深慨叹
70326,血红,血红颜色｜血红眼睛｜血红夕阳
70330,被害人,被害人权利｜被害人陈述｜保护被害人
70331,速递,快递速递｜速递服务｜速递公司
70333,惊惶,惊惶失措｜惊惶不安｜神色惊惶
70334,树脂,天然树脂｜树脂材料｜树脂制品
70335,脚尖,踮起脚尖｜脚尖点地｜脚尖着地
70336,涵养,涵养深厚｜道德涵养｜提高涵养
70337,起敬,肃然起敬｜令人起敬｜心生起敬
70338,灯塔,海上灯塔｜灯塔指引｜灯塔光芒
70339,环抱,群山环抱｜双臂环抱｜环抱姿势
70340,透支,透支信用卡｜体力透支｜透支未来
70341,星子,满天星子｜星子闪烁｜星子点点
70344,保护伞,保护伞作用｜寻求保护伞｜政治保护伞
70346,提价,商品提价｜提价幅度｜被迫提价
70348,偏袒,偏袒一方｜明显偏袒｜偏袒子女
70349,天际,天际线｜远在天际｜天际彩霞
70350,群落,生物群落｜植物群落｜群落结构
70351,公车,乘坐公车｜公车改革｜公车私用
70352,持证,持证上岗｜持证经营｜持证人员
70353,恩人,救命恩人｜报答恩人｜恩人相助
70354,强暴,遭受强暴｜强暴行为｜反抗强暴
70355,招徕,招徕顾客｜招徕生意｜招徕游客
70357,笑眯眯,笑眯眯地说｜笑眯眯地看着｜笑眯眯的样子
