definition_id,hanzi,pinyin,pos,definition_1,definition_2,better
27715,求,qiú,名词,(Qiú)姓。,姓氏。,2
121611,汇,huì,动词,汇合,水流或事物合并。,2
121612,汇,huì,动词,聚集;聚合,将事物集中到一起。,2
121613,汇,huì,名词,聚集而成的东西,聚集形成的集合体。,2
121614,汇,huì,动词,通过邮电局、银行等把甲地款项划拨到乙地,通过金融机构转移资金。,2
121615,汇,huì,名词,指外汇,外国货币的统称。,2
874611,汇报,huì bào,动词,"综合材料向上级报告,也指综合材料向群众报告",汇总信息后向上级或公众报告。,2
710311,汇率,huì lǜ,名词,一个国家的货币兑换其他国家的货币的比例。,不同货币间的兑换比率。,2
67711,汉,hàn,名词,"朝代,公元前206—公元220,刘邦所建。",中国历史朝代（公元前206-公元220年）。,2
67713,汉,hàn,名词,元末农民起义领袖陈友谅所建的政权(公元1360—1363)。,元末陈友谅建立的政权（1360-1363年）。,2
67714,汉,hàn,名词,汉族,中国主要民族。,2
67715,汉,hàn,名词,(hàn)男子,成年男性的通称。,2
67716,汉,hàn,名词,指银河,银河的别称。,2
555111,汉语,hàn yǔ,名词,"汉族的语言,是中国的主要语言。现代汉语的标准语是普通话。",汉族的语言，中国通用语，现代标准汉语为普通话。,2
433911,汊,chà,名词,分支的小河;汊港,河流的分支水道。,2
374811,汐,xī,名词,夜间的潮。,夜间的潮。,1
376411,汕,shàn,名词,"汕头(Shàntóu),地名,在广东。",广东省地名。,2
127611,汗,hàn,名词,"人或高等动物从皮肤排泄出来的液体,是皮肤散热的主要方式。",皮肤排出的液体，用于调节体温。,2
127621,汗,hán,名词,可汗(kèhán)的简称。,古代游牧民族首领称号“可汗”的简称。,2
338511,汛,xùn,名词,河流定期的涨水,河流周期性水位上涨现象。,2
541811,汜,sì,名词,"汜河,水名,在河南。",河南省河流名称。,2
324811,汝,rǔ,代词,你,第二人称代词，指对方。,2
324812,汝,rǔ,名词,(Rǔ)姓。,姓氏。,2
327211,汞,gǒng,名词,"金属元素,符号Hg(hydrargyrum)。银白色液体,内聚力强,蒸气有剧毒,化学性质不活泼,能溶解许多种金属。用来制药品、温度计、气压计等。",金属元素，符号Hg（hydrargyrum）。银白色液体，内聚力强，蒸气有毒，化学性质稳定，能溶解多种金属。用于制造药品、温度计、气压计等。,2
55711,江,jiāng,名词,大河,泛指较大的河流。,2
55712,江,jiāng,名词,(Jiāng)指长江,特指长江。,2
55713,江,jiāng,名词,(Jiāng)姓。,姓氏。,2
134411,池,chí,名词,池塘,蓄水的小型水域，通常面积不大且较浅。,2
134412,池,chí,名词,旁边高中间洼的地方,四周高、中间低洼的地形。,2
134413,池,chí,名词,指剧场正厅的前部,旧时指剧场正厅的前排座位区域。,2
134414,池,chí,名词,护城河,古代城墙外围的防御水道。,2
134415,池,chí,名词,(Chí)姓。,姓氏。,2
822211,池塘,chí táng,名词,"蓄水的坑,一般不太大,比较浅",用于蓄水的小型浅坑。,2
680011,池子,chí zi,名词,蓄水的坑。,蓄水的小型水域。,2
680012,池子,chí zi,名词,指浴池。,公共浴池。,2
680013,池子,chí zi,名词,指舞池。,舞厅中的跳舞区域。,2
680014,池子,chí zi,名词,指剧场正厅的前部。,旧时指剧场正厅前排座位区。,2
2051511,池汤,chí tāng,名词,澡堂中的浴池(区别于‘盆汤’,公共澡堂中的大型浴池（区别于单独浴盆）。,2
137111,污,wū,名词,"浑浊的水,泛指脏东西",浑浊的水或脏物。,2
137112,污,wū,形容词,脏,不干净的。,2
137113,污,wū,形容词,不廉洁,不廉洁,1
137114,污,wū,动词,弄脏,使变脏。,2
653611,污染,wū rǎn,动词,使沾染上有害物质,使沾染有害物质。,2
653612,污染,wū rǎn,名词,空气、土壤、水源等混入有害的东西,空气、土壤或水体中混入有害物质的现象。,2
976711,污蔑,wū miè,动词,诬蔑。,用谎言诋毁他人。,2
976712,污蔑,wū miè,动词,玷污。,使名誉受损。,2
170211,汤,tāng,名词,热水;开水,热水或沸水。,2
170212,汤,tāng,名词,专指温泉(现多用于地名),特指温泉（现多用于地名）。,2
170213,汤,tāng,名词,食物煮后所得的汁水,食物煮后所得的汁水,1
170214,汤,tāng,名词,烹调后汁儿特别多的副食,多汁的菜肴。,2
170215,汤,tāng,名词,汤药,中药煎煮后的液体药剂。,2
170216,汤,tāng,名词,(Tāng)姓。,姓氏。,2
170221,汤,shāng,形容词,[汤汤],水流浩荡的样子。,2
527011,汨,mì,名词,"汨罗江(Mìluó Jiāng),发源于江西,流入湖南洞庭湖。",汨罗江，发源于江西，流入湖南洞庭湖。,2
432911,汩,gǔ,形容词,水流的样子。,水流的声音或样子。,2
177711,汪,wāng,形容词,水深而广,水域深广的样子。,2
177712,汪,wāng,动词,(液体)聚集,液体聚集。,2
177713,汪,wāng,名词,小而浅的积水坑,方言指小水坑。,2
177715,汪,wāng,名词,(Wāng)姓。,姓氏。,2
177716,汪,wāng,拟声词,形容狗叫的声音,模拟狗叫声。,2
273111,汰,tài,动词,淘汰,去除差的，保留好的。,2
327911,汲,jí,动词,从下往上打水,从低处取水。,2
327912,汲,jí,名词,(Jí)姓。,姓氏。,2
466611,汴,biàn,名词,河南开封的别称。,河南开封的别称。,2
470511,汶,wèn,名词,"大汶河(Dàwèn Hé),水名,在山东。",山东的大汶河。,2
267811,汹,xiōng,形容词,水向上翻腾,水势翻腾的样子。,2
96111,汽,qì,名词,"液体或某些固体受热而变成的气体,例如水变成的水蒸气。",液体或固体受热产生的气体。,2
96112,汽,qì,名词,特指水蒸气,特指水蒸气。,2
740211,汽油,qì yóu,名词,"轻质石油产品的一类,从石油中经分馏而得。易挥发,容易燃烧,用做内燃机燃料、溶剂等。",从石油中提炼的易燃液体燃料。,2
408011,汾,fén,名词,"汾河,水名,在山西。",山西的汾河。,2
293811,沁,qìn,动词,(香气、液体等)渗入或透出,液体或香气慢慢渗透。,2
293812,沁,qìn,动词,头向下垂,方言指低头。,2
293813,沁,qìn,动词,往水里放。,（方言）将物体放入水中。,2
407011,沂,yí,名词,"沂河,发源于山东,流入江苏。",沂河，发源于山东省，流经江苏省北部注入黄海。,2
247811,沃,wò,动词,灌溉;浇,灌溉；浇水。,2
247812,沃,wò,形容词,(土地)肥,(土地)肥,1
247813,沃,wò,名词,(Wò)姓。,姓氏。,2
425711,沅,yuán,名词,"沅江,发源于贵州,流入湖南。",沅江，发源于贵州省，流入湖南省。,2
516511,沆,hàng,形容词,形容大水。,形容水势浩大。,2
2032211,沆瀣,hàng xiè,名词,夜间的水气。,夜间的水汽。,2
173411,沈,shěn,名词,"沈阳(Shěnyáng),市名,在辽宁。",沈阳，辽宁省的城市名。,2
173412,沈,shěn,名词,汁,液体；汁液。,2
173413,沈,shěn,名词,姓。,姓氏。,2
73011,沉,chén,动词,(在水里)往下落(跟‘浮’相对as opposed to‘float’}),(在水里)往下落(跟‘浮’相对),1
73012,沉,chén,动词,物体往下陷,物体向下陷落。,2
73013,沉,chén,动词,使降落;向下放(多指抽象事物,使降落；向下放置（多用于抽象事物）。,2
73014,沉,chén,形容词,(程度)深,（程度）深。,1
73015,沉,chén,形容词,分量重,重量大。,2
73016,沉,chén,形容词,感觉沉重(不舒服),感觉沉重（不舒服）。,1
819211,沉思,chén sī,动词,深思,深入思考。,2
819011,沉淀,chén diàn,动词,溶液中难溶解的物质沉到溶液底层。,溶液中难溶物质沉到底部。,2
819012,沉淀,chén diàn,名词,沉到溶液底层的难溶解的物质。,沉在溶液底部的难溶物质。,2
819013,沉淀,chén diàn,动词,"凝聚,积累",（比喻）积累；凝聚。,2
2033511,沉湎,chén miǎn,动词,沉溺,沉迷；沉溺。,2
819411,沉着,chén zhuó,形容词,镇静;不慌不忙,镇静；从容不迫。,2
819412,沉着,chén zhuó,名词,非细胞性的物质(色素、钙质等)沉积在有机体的组织中。,非细胞物质（如色素、钙质等）在组织中的沉积。,2
819311,沉重,chén zhòng,形容词,分量大;程度深,分量大；程度深。,2
819111,沉闷,chén mèn,形容词,(天气、气氛等)使人感到沉重而烦闷。,（天气、气氛等）使人感到压抑烦闷。,2
819112,沉闷,chén mèn,形容词,(心情)不舒畅;(性格)不爽朗。,（心情）不舒畅；（性格）内向。,2
678011,沉默,chén mò,形容词,不爱说笑,不轻易说笑。,2
678012,沉默,chén mò,动词,不说话,不说话。,2
343321,沌,zhuàn,名词,"沌河,水名,在湖北。沌口(Zhuànkǒu),地名,在湖北。",沌河，湖北省的水名；沌口，湖北省的地名。,2
399611,沏,qī,动词,(用开水)冲;泡,（用开水）冲泡。,2
333811,沐,mù,动词,"洗头发,也泛指洗涤",洗头发；泛指洗涤。,2
333812,沐,mù,动词,借指蒙受,蒙受；接受。,2
333813,沐,mù,名词,(Mù)姓。,姓氏。,2
919511,沐浴,mù yù,动词,洗澡。,洗澡。,1
919512,沐浴,mù yù,动词,受润泽,（比喻）受润泽。,2
919513,沐浴,mù yù,动词,沉浸在某种环境中,（比喻）沉浸在某种环境中。,2
376321,沓,tà,形容词,多而重复,繁多而重复。,2
474511,沔,miǎn,名词,"沔水,汉水的上游,在陕西,古代也指整个汉水。",沔水，汉江上游，位于陕西省；古代也指整个汉江。,2
83611,沙,shà,动词,"摇动,使东西里的杂物集中,以便清除",（方言）摇动使杂物集中以便清除。,2
83621,沙,shā,名词,细小的石粒,细小的石粒。,1
83622,沙,shā,名词,像沙的东西,类似沙子的物质。,2
83623,沙,shā,名词,(Shā)姓。,姓氏。,2
83624,沙,shā,形容词,"(嗓音)不清脆,不响亮","(嗓音)不清脆,不响亮",1
83625,沙,shā,名词,沙皇。,沙皇。,1
645111,沙发,shā fā,名词,"装有弹簧或厚泡沫塑料等的坐具,两边一般有扶手。",装有弹簧或厚泡沫塑料的坐具，通常有扶手。,2
747311,沙滩,shā tān,名词,水中或水边由沙子淤积成的陆地。,水边或水中由沙子堆积成的陆地。,2
747211,沙漠,shā mò,名词,"地面完全为沙所覆盖,缺乏流水,气候干燥,植物稀少的地区。",地面完全被沙覆盖，缺乏流水，气候干燥，植物稀少的地区。,2
292911,沛,pèi,形容词,盛大;旺盛,盛大;旺盛,1
134511,沟,gōu,名词,人工挖掘的水道或工事,人工挖掘的水道或防御工事。,2
701211,沟通,gōu tōng,动词,使两方能通连,使双方能够交流或连接,2
11421,没,mò,动词,(人或物)沉下或沉没,（人或物）沉入水中,2
11422,没,mò,动词,漫过或高过(人或物),水位超过（人或物）的高度,2
11423,没,mò,动词,隐藏;隐没,消失或隐藏,2
11424,没,mò,动词,没收,依法收缴,2
11425,没,mò,动词,一直到完了;尽;终,持续到结束,2
558011,没关系,méi guān xi,其他,不要紧;不用顾虑。,无需担心；不要紧,2
2010511,没奈何,mò nài hé,其他,实在没有办法;无可奈何,实在没有办法,2
2040311,没有,méi yǒu,其他,表示‘领有、具有’等的否定,表示“拥有”的否定,2
2040312,没有,méi yǒu,其他,表示存在的否定,表示“存在”的否定,2
2040313,没有,méi yǒu,其他,"用在‘谁、哪个’等前面,表示‘全都不’",用于“谁、哪个”等前，表示“全都不”,2
2040314,没有,méi yǒu,其他,不如;不及,比不上；不如,2
2040315,没有,méi yǒu,其他,不够;不到,不足；不到,2
2040316,没有,méi yǒu,其他,表示‘已然’的否定,表示“已经发生”的否定,2
2040317,没有,méi yǒu,其他,表示‘曾经’的否定,表示“曾经”的否定,2
913711,没辙,méi zhé,其他,没有办法,无计可施,2
392211,沣,fēng,名词,"沣河,水名,在陕西。",陕西的一条河流，名为沣河,2
474211,沤,òu,动词,"长时间地浸泡,使起变化",长时间浸泡以使材料变化,2
474221,沤,ōu,名词,水泡,液体中的气泡,2
323711,沥,lì,动词,液体一滴一滴地落下,液体缓慢滴落,2
323712,沥,lì,名词,一滴一滴落下的液体,滴落的液体,2
280011,沦,lún,动词,沉没,沉入水中,2
280012,沦,lún,动词,没落;陷入(不利的境地),陷入不利境地,2
307711,沧,cāng,形容词,(水)青绿色,水呈现青绿色,2
258711,沪,hù,名词,上海的别称。,上海的别称,2
237812,沫,mò,名词,唾液,口腔分泌的液体,2
363211,沮,jǔ,动词,阻止,制止或阻挡,2
363212,沮,jǔ,形容词,(气色)败坏,情绪低落,2
363221,沮,jù,名词,[沮洳](jùrù)由腐烂植物埋在地下而形成的泥沼。,腐烂植物形成的泥沼,2
894411,沮丧,jǔ sàng,形容词,灰心失望,情绪低落失望,2
894412,沮丧,jǔ sàng,动词,使灰心失望,使情绪低落,2
412311,沱,tuó,名词,"可以停船的水湾,多用于地名,如朱家沱、石盘沱、金刚沱(都在四川)。",可停船的水湾，多用于地名,2
53411,河,hé,名词,天然的或人工的大水道,天然或人工的大水道,2
53412,河,hé,名词,指银河系,银河系的简称,2
53413,河,hé,名词,(Hé)特指黄河,特指黄河,2
226111,沸,fèi,动词,沸腾,液体受热至沸腾状态,2
848411,沸腾,fèi téng,动词,"液体达到一定温度时急剧转化为气体的现象,这时液体发生汽化,产生气泡。",液体受热产生气泡的现象,2
848412,沸腾,fèi téng,动词,情绪高涨,比喻情绪高涨,2
848413,沸腾,fèi téng,动词,喧嚣嘈杂,比喻环境嘈杂,2
67911,油,yóu,名词,动植物体内所含的液态脂肪或矿产的碳氢化合物的混合液体。通常把固态的动物脂肪也叫油。,动植物液态脂肪或矿物油,2
67912,油,yóu,动词,用桐油、油漆等涂抹,用油漆等涂抹,2
67913,油,yóu,动词,被油弄脏,被油污弄脏,2
67914,油,yóu,形容词,油滑,形容人圆滑,2
1005811,油漆,yóu qī,名词,泛指油类和漆类涂料。,油类和漆类涂料的统称,2
1005812,油漆,yóu qī,动词,用油或漆涂抹,用油或漆涂抹,2
1005813,油漆,yóu qī,名词,"用矿物颜料(如铅白、锌白)和干性油、树脂等制成的涂料,涂在器物的表面,能保护器物,并增加光泽。",用于保护器物并增加光泽的涂料,2
2000111,油炸,yóu zhá,动词,用高温油烹制食物,用高温油烹制,2
1005711,油腻,yóu nì,形容词,含油多的,含油量高,2
1005712,油腻,yóu nì,名词,含油多的食物,高油脂食物,2
2054111,油菜,yóu cài,名词,"一年生或二年生草本植物,茎直立,绿色或紫色,叶子互生,下部的叶有柄,边缘有缺刻,上部的叶长圆形或披针形。总状花序,花黄色,果实为角果,种子可以榨油,是中国重要油料作物之一。",一种油料作物，种子可榨油,2
2054112,油菜,yóu cài,名词,"二年生草本植物,略像白菜,叶子浓绿色,叶柄淡绿色,是普通蔬菜。",一种二年生草本植物，形似白菜，叶片深绿色，叶柄浅绿色，常作为蔬菜食用。,2
