definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
308811,30881,1,〈动词〉保佑；庇护,bless; protect,,,动词
309011,30901,1,形容高度突出或崇高,lofty,,,形容词
309012,30901,2,姓氏,a surname,,,名词
309013,30901,3,古代指带窗户的廊屋，多用于书房或店铺名称,studio,,,名词
309014,30901,4,古代一种高顶带帷帐的马车,carriage,,,名词
309015,30901,5,建筑物的开口部分，用于通风采光,window,,,名词
309111,30911,1,相当于‘于’加‘是’,here; this,,,代词
309112,30911,2,用于反问，表示‘哪里’或‘怎么’,where; how,,,代词
309113,30911,3,表示‘才’或‘于是’,only then,,,副词
309311,30931,1,美玉,beautiful jade,,,名词
309411,30941,1,快乐；和乐,merry; jovial,,,形容词
309511,30951,1,马匹鸣叫,neigh,,,动词
309512,30951,2,声音沙哑,hoarse,,,形容词
309711,30971,1,张大嘴巴,gape,,,动词
309721,30972,1,身体不自主颤抖,tremble,,,动词
309811,30981,1,道路不平,rugged,,,形容词
309911,30991,1,妒忌,envy,,,动词
309912,30991,2,憎恶,hate,,,动词
310011,31001,1,昏暗,dark,,,形容词
310012,31001,2,深奥,profound,,,形容词
310013,31001,3,愚昧,ignorant,,,形容词
310014,31001,4,阴间,underworld,,,名词
310111,31011,1,来回走动,pace,,,动词
310112,31011,2,犹豫不决,hesitate,,,动词
310113,31011,3,在一定范围内波动,fluctuate,,,动词
310211,31021,1,罪行,crime,,,名词
310212,31021,2,违背承诺,betray,,,动词
310213,31021,3,姓氏,a surname,,,名词
310311,31031,1,对女性的美称,lady,,,名词
310312,31031,2,古代对妾的称呼,concubine,,,名词
310313,31031,3,旧时指以歌舞为业的女子,geisha,,,名词
310314,31031,4,姓氏,surname,,,名词
310411,31041,1,顺便携带物品,bring,,,动词
310421,31042,1,骡马等向后倒退,back up,,,动词
310511,31051,1,安好,peaceful,,,形容词
310512,31051,2,安抚,reassure and pacify,,,动词
310611,31061,1,经济困难，生活拮据,poverty-stricken,,,形容词
310612,31061,2,感到尴尬或难堪,embarrassed,,,形容词
310613,31061,3,使他人感到尴尬或难堪,embarrass,,,动词
310711,31071,1,就事物主要内容编成的顺口押韵的、容易记忆的词句,mnemonic,,,名词
310712,31071,2,关键技巧,knack,,,名词
310713,31071,3,离别,part,,,动词
310811,31081,1,姓氏,surname,,,名词
310911,31091,1,"常绿乔木或灌木,叶子椭圆形,果实圆形,多汁,果皮红黄色,味道酸甜。",orange,,,名词
310912,31091,2,这种植物的果实。,orange fruit,,,名词
310913,31091,3,红黄混合的颜色,orange color,,,名词
311011,31101,1,感到惊讶,surprised,,,形容词
311111,31111,1,狡诈,deceitful,,,形容词
311112,31111,2,怪异,weird,,,形容词
311211,31121,1,高大,lofty,,,形容词
311311,31131,1,超过,exceed,,,动词
311312,31131,2,更加,even more,,,副词
311411,31141,1,姓氏,surname,,,名词
311511,31151,1,长圆形的,oval,,,形容词
311611,31161,1,继承、接续,succeed,,,动词
311612,31161,2,后代子孙,descendant,,,名词
311711,31171,1,因顾忌而不愿提及,avoid,,,动词
311712,31171,2,禁止提及的事物,taboo,,,名词
311713,31171,3,避讳的尊长名字,taboo name,,,名词
311812,31181,2,姓氏,a surname,,,名词
311911,31191,1,用力使物体紧密接触或进入某空间,squeeze,,,动词
311912,31191,2,建立友谊或关系,befriend,,,动词
311913,31191,3,核对账目或信息,verify,,,动词
311921,31192,1,通过机械压力加工金属材料,roll (metal),,,动词
311931,31193,1,用滚轮碾压或压平,roll,,,动词
311932,31193,2,通过竞争或手段使他人失去地位,oust,,,动词
311933,31193,3,姓氏,a surname,,,名词
311934,31193,4,模拟机器运转时发出的声响,rumble,,,拟声词
312011,31201,1,有节奏地诵读,chant,,,动词
312012,31201,2,用诗词表达,compose poetry,,,动词
312111,31211,1,古代官署,yamen,,,名词
312211,31221,1,恭敬诚恳,devout,,,形容词
312311,31231,1,与古代印度相关的,of ancient India,,,形容词
312312,31231,2,与佛教相关的,Buddhist,,,形容词
312313,31231,3,清静、安宁,quiet,,,形容词
312411,31241,1,"小猪,泛指猪。",suckling pig; (in a broad sense) pig,,,名词
312511,31251,1,姓氏。,surname,,,名词
312611,31261,1,打更用的响器,watchman's clapper,,,名词
312612,31261,2,方言：用棍棒击打,beat with stick,,,动词
312613,31261,3,拟声词，形容敲击木头的声音,rat-tat,,,拟声词
312711,31271,1,用特制的刀子刮去(头发、胡须等),"shave; cut off (hair, beard, etc.) with a special cutting instrument",,,动词
312811,31281,1,大声喊叫,shout,,,动词
312911,31291,1,奢侈,luxurious; extravagant,,,形容词
312912,31291,2,过分的,excessive; inordinate; extravagant,,,形容词
313011,31301,1,用手或工具击打。,knock,,,动词
313012,31301,2,古代行礼方式，以头触地。,kowtow,,,动词
313013,31301,3,向他人询问信息。,enquire,,,动词
313111,31311,1,手提物品,carry,,,动词
313211,31321,1,指芹菜。,celery,,,名词
313311,31331,1,美玉,beautiful jade,,,名词
313312,31331,2,玉的光泽,jade luster,,,名词
313411,31341,1,羽毛；引申指毛笔、文字、书信等,writing brush; letter,,,名词
313511,31351,1,周朝诸侯国名，位于今山东邹县一带。,"Zou, an ancient state in present-day Zouxian, Shandong",,,名词
313512,31351,2,姓氏。,surname,,,名词
313611,31361,1,混合在一起，难以区分。,confuse; mix,,,动词
313711,31371,1,"失去知觉,不省人事;晕倒;气闭",faint,,,动词
313712,31371,2,他的；其（古语用法）。,his/her,,,代词
313713,31371,3,才；于是（古语用法）。,then,,,副词
313811,31381,1,缠绕；围绕,entangle; twine,,,动词
313812,31381,2,用针线斜着缝补,sew with slanting stitches,,,动词
313911,31391,1,儿童额前的短发,child's bangs,,,名词
314011,31401,1,旋转。,rotate,,,动词
314111,31411,1,中国古代民族，曾建立后秦政权,Qiang ethnic group,,,名词
314112,31411,2,指四川的羌族,Qiang people,,,名词
314211,31421,1,气势盛大,grand,,,形容词
314212,31421,2,气势充满,full,,,形容词
314221,31422,1,英美制重量单位,pound,,,名词
314222,31422,2,磅秤,scales,,,名词
314223,31422,3,用磅秤称重,weigh,,,动词
314224,31422,4,“点”的旧称。,archaic term for 点,,,名词
314311,31431,1,姓氏。,surname,,,名词
314421,31442,1,器物中心的捻子或引线。,wick; fuse,,,名词
314422,31442,2,蛇的舌头。,snake's tongue,,,名词
314511,31451,1,各类植物的统称，多指观赏植物,plants,,,名词
314611,31461,1,警告;劝告,admonish,,,动词
314711,31471,1,用背部承载重物。,carry on the back,,,动词
314721,31472,1,牲口背负的货物。,load carried by a pack animal,,,名词
314722,31472,2,用于计量牲口背负的货物。,classifier for loads carried by pack animals,,,量词
314911,31491,1,蛇、蝉等脱去旧皮,molt,,,动词
314912,31491,2,蛇、蝉等脱下的皮,slough,,,名词
314913,31491,3,鸟类换羽,molt,,,动词
315011,31501,1,儿子,son,,,名词
315012,31501,2,年轻男子,young man,,,名词
315111,31511,1,土堆,mound,,,名词
315113,31511,3,类似墩子的坐具,stool,,,名词
315114,31511,4,用拖把擦地,mop,,,动词
315115,31511,5,用于计量丛生植物的量词,cluster,,,量词
315211,31521,1,用于音译或专有名词。,used in transliteration or proper names,,,名词
315311,31531,1,粪便,excrement,,,名词
315312,31531,2,眼睛、耳朵等器官里分泌出来的东西,secretion,,,名词
315411,31541,1,从高空坠落,fall,,,动词
315511,31551,1,桦树，落叶乔木或灌木，树皮颜色多样，叶子互生，主要分布于中国东北,birch,,,名词
315611,31561,1,收起；控制,restrain,,,动词
315612,31561,2,约束行为,keep within bounds,,,动词
315613,31561,3,收集；征收,collect,,,动词
315712,31571,2,姓。,a surname,,,名词
315811,31581,1,讥讽,mock,,,动词
315911,31591,1,"某些水生动物的呼吸器官,多为羽毛状、板状或丝状,用来吸取溶解在水中的氧。",gill,,,名词
316011,31601,1,化学元素，符号F，具有强腐蚀性,fluorine,,,名词
316111,31611,1,祭祀祖先的场所,ancestral temple,,,名词
316211,31621,1,见面；会面,meet,,,动词
316311,31631,1,胸腹朝下卧倒,lie prone,,,动词
316312,31631,2,身体前靠在物体上,lean on,,,动词
316511,31651,1,要求过于严厉。,harsh,,,形容词
316512,31651,2,繁琐细致。,over-elaborate,,,形容词
316611,31661,1,稀少,scarce,,,形容词
316612,31661,2,寂静,quiet,,,形容词
316613,31661,3,空旷；稀少,sparse,,,形容词
316711,31671,1,感到羞愧,ashamed,,,形容词
316811,31681,1,夜晚。,night,,,名词
316911,31691,1,靶子,target,,,名词
317011,31701,1,农村中专管饲养家畜的人,herdsman,,,名词
317012,31701,2,旧时某些行业中的雇工,hired hand,,,名词
317111,31711,1,小石块或碎石,gravel,,,名词
317211,31721,1,厕所。,toilet,,,名词
317212,31721,2,参与或混杂其中。,participate,,,动词
317311,31731,1,手臂弯曲处的外侧突起部分,elbow,,,名词
317411,31741,1,从高处向远处看。,look afar,,,动词
317511,31751,1,“不用”的合音，表示不需要,no need,,,助词
317611,31761,1,表示显而易见,obviously,,,助词
317612,31761,2,表示勉强同意,reluctantly,,,助词
317711,31771,1,鲍鱼,abalone,,,名词
317712,31771,2,姓氏,a surname,,,名词
317811,31781,1,头盔的简称。,helmet,,,名词
317812,31781,2,军人或消防员用于保护头部的金属帽子。,metal helmet,,,名词
317911,31791,1,用于收割庄稼的农具，带有弧形刀刃。,sickle,,,名词
318011,31801,1,拉,pull,,,动词
318021,31802,1,方言：投掷,throw,,,动词
318022,31802,2,方言：手臂活动不灵活,arm injury,,,形容词
318111,31811,1,酿造酒类,brew,,,动词
318112,31811,2,酒类统称,wine,,,名词
318211,31821,1,快乐；愉快,happy; joyful,,,形容词
318311,31831,1,蘑菇类真菌,mushroom,,,名词
318411,31841,1,"两个手掌反复摩擦,或把手掌放在别的东西上来回揉",rub,,,动词
318511,31851,1,"有机化合物的一类,是醛基和烃基(或氢原子)连接而成的化合物,如甲醛、乙醛等。","aldehyde; organic chemical compound formed of aldehydic radicle and alkyl, e.g. formaldehyde, acetaldehyde, etc.",,,名词
318611,31861,1,眼泪,tears,,,名词
318612,31861,2,鼻腔分泌的黏液,mucus,,,名词
318711,31871,1,咬,bite,,,动词
318811,31881,1,一种多年生草本植物，鳞茎辛辣，可作调料或药用。,garlic,,,名词
318812,31881,2,这种植物的鳞茎。,garlic bulb,,,名词
319011,31901,1,因惊讶而发愣,astonished,,,形容词
319111,31911,1,使人信任信服,inspire confidence,,,动词
319211,31921,1,护城河,moat,,,名词
319212,31921,2,战壕,trench,,,名词
319311,31931,1,鸥，海鸟，多白色，善捕鱼,gull,,,名词
319411,31941,1,唠叨（láo dɑo）说起来没完没了；絮叨,be garrulous; chatter,,,动词
319421,31942,1,〈方dial.〉说;谈(话),talk; chat,,,动词
319511,31951,1,紧邻水边,border on (water),,,动词
319512,31951,2,接近某种状态,on the verge of,,,动词
319611,31961,1,渤海,Bohai Sea,,,名词
319721,31972,1,将分散的事物聚集在一起,gather,,,动词
319722,31972,2,用工具将散落物收集,scoop,,,动词
319723,31972,3,用手指捏取细小物品,pinch,,,动词
319724,31972,4,摘录或总结要点,extract,,,动词
319725,31972,5,方言中指进食,eat,,,动词
319726,31972,6,传统容量单位，相当于1毫升,millilitre,,,量词
319911,31991,1,一种玉石,jade,,,名词
319912,31991,2,洁白无瑕,pure white,,,形容词
320011,32001,1,吟咏诵读,chant,,,动词
320111,32011,1,将垂下的物体部分掀起,lift,,,动词
320112,32011,2,用手舀水并向上泼洒,sprinkle,,,动词
320121,32012,1,挑逗或激起（情绪）,provoke,,,动词
320211,32021,1,划船工具，木制，上半部圆柱形，下半部扁平略宽,oar,,,名词
320311,32031,1,姓氏。,a surname,,,名词
320511,32051,1,叹词，表示制止,shush,,,感叹词
320521,32052,1,缓慢呼气,exhale,,,动词
320522,32052,2,发出叹息声,sigh,,,动词
320523,32052,3,热力接触物体,scald,,,动词
320524,32052,4,方言叹词，表示制止,hush,,,感叹词
320525,32052,5,方言，发出嘘声制止,hiss,,,动词
320611,32061,1,协助；帮助,assist,,,动词
320612,32061,2,姓氏,surname,,,名词
320711,32071,1,分泌消化液和胰岛素的内脏器官,pancreas,,,名词
320811,32081,1,养育；抚养,rear,,,动词
320812,32081,2,弯曲,bend,,,动词
320813,32081,3,姓氏,surname,,,名词
320814,32081,4,古代游戏用球,ancient ball,,,名词
320911,32091,1,形容水深而广阔,deep and broad,,,形容词
320912,32091,2,量词，用于清水,a body of water,,,量词
321011,32101,1,蝗虫的统称。,locust,,,名词
321211,32121,1,蝙蝠的简称。,bat,,,名词
321311,32131,1,旧时指戏曲演员。,actor,,,名词
321411,32141,1,"性子直,态度生硬",stubborn,,,形容词
321421,32142,1,同“倔”（juè），仅用于“倔强”,stubborn (used only in 倔强),,,形容词
321511,32151,1,斟(酒);饮(酒),pour (wine); drink (wine),,,动词
321512,32151,2,酒饭,meal with wine or alcohol,,,名词
321513,32151,3,斟酌;考虑,deliberate; weigh and consider; mull over,,,动词
321611,32161,1,昏暗,dim,,,形容词
321711,32171,1,农作物脱粒后剩余的茎秆,straw,,,名词
321811,32181,1,方言中指田间的水沟,ditch,,,名词
321911,32191,1,色彩华丽,resplendent,,,形容词
322011,32201,1,遮蔽；保护,shelter,,,动词
322111,32211,1,孔洞或开口,hole,,,名词
322112,32211,2,人体器官或组织的凹陷部分,sinus,,,名词
322113,32211,3,姓氏,a surname,,,名词
322211,32221,1,油脂主要成分,ester,,,名词
322311,32231,1,和睦；和谐。,harmonious,,,形容词
322312,32231,2,姓氏。,a surname,,,名词
322413,32241,3,抽屉的方言说法,drawer,,,名词
322511,32251,1,阻塞不通,block,,,动词
322621,32262,1,高耸突出的样子,towering,,,形容词
322622,32262,2,形容山秃，泛指光秃,bald,,,形容词
322711,32271,1,篱笆,fence,,,名词
322712,32271,2,姓氏,surname,,,名词
322811,32281,1,数量众多。,numerous,,,形容词
322812,32281,2,普通民众；百姓。,commoners,,,名词
322813,32281,3,宗法制度中非正妻所生的子女（与“嫡”相对）。,born of a concubine,,,名词
322814,32281,4,表示希望或推测，相当于“或许”。,perhaps; hopefully,,,副词
322911,32291,1,妓女,prostitute,,,名词
323011,32301,1,兵器；武器,weapon,,,名词
323012,32301,2,军事；军队,military,,,名词
323013,32301,3,中国古代称西方的民族,ancient western tribes,,,名词
323014,32301,4,姓氏,surname,,,名词
323111,32311,1,泰山的别称,another name for Mount Tai,,,名词
323211,32321,1,云南省的别称。,Yunnan,,,名词
323311,32331,1,幼稚无知。,childish,,,形容词
323321,32332,1,中国少数民族之一。,Dong ethnic group,,,名词
323411,32341,1,用簸箕扬去粮食中的杂质。,winnow,,,动词
323412,32341,2,泛指上下颠动的动作。,toss,,,动词
323421,32342,1,同“簸”（bǒ），仅用于“簸箕”。,"same as 簸 bǒ, used only in 簸箕",,,名词
323511,32351,1,突然向外喷射或溅出。,spurt,,,动词
323512,32351,2,突然破裂。,burst,,,动词
323611,32361,1,用财物把抵押品换回,redeem,,,动词
323612,32361,2,弥补过错,atone,,,动词
323711,32371,1,液体缓慢滴落,drip,,,动词
323712,32371,2,滴落的液体,drop,,,名词
323811,32381,1,视觉模糊不清。,dizzy; blurred vision,,,形容词
323812,32381,2,迷惑；执迷不悟。,bewildered; obsessed,,,动词
323911,32391,1,幼小的（多指鸟类）,chick,,,形容词
324011,32401,1,气温极低,frigid,,,形容词
324012,32401,2,神情严厉,stern,,,形容词
324013,32401,3,感到畏惧,fearful,,,动词
324111,32411,1,初升的太阳,rising sun,,,名词
324112,32411,2,姓氏,a surname,,,名词
324211,32421,1,古代帝王饲养禽兽、种植林木的园地。,imperial garden,,,名词
324212,32421,2,学术文艺的集中地。,cultural center,,,名词
324213,32421,3,姓氏。,a surname,,,名词
324311,32431,1,用力摇动物体,shake,,,动词
324411,32441,1,烦恼；悔恨,remorse,,,动词
324511,32451,1,简陋的草屋。,thatched hut,,,名词
324512,32451,2,佛教寺院（多指尼姑居住的）。,Buddhist nunnery,,,名词
324611,32461,1,使受惊或震惊。,frighten; shock,,,动词
324711,32471,1,骡子,mule,,,名词
324811,32481,1,第二人称代词，指对方。,you (archaic),,,代词
324812,32481,2,姓氏。,surname,,,名词
324911,32491,1,强盗的部下，现指追随恶人者,underling,,,名词
324921,32492,1,表示动作完成的助词,particle indicating completion,,,助词
