rank,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
1226,偏,piān,,,形,不居主位的；辅助的,偏 将
1226,偏,piān,,,动,超出或不够正常标准,造价 偏 高
1226,偏,piān,,,动,超出或不够正常标准,气温 偏 低
1226,偏,piān,,,副,表示故意跟常情或别人的要求相反,明知山有虎， 偏 向虎山行
1226,偏,piān,,,副,表示故意跟常情或别人的要求相反,不叫我去，我 偏 去 。
1226,偏,piān,,,动,○ 客套话，表示先用或已用过茶饭等,对不起，我先 偏 了 。
1227,纯,chún,,,形,成分单一；没有杂质,水质很 纯
1227,纯,chún,,,形,成分单一；没有杂质,纯 金
1227,纯,chún,,,形,成分单一；没有杂质,单 纯
1227,纯,chún,,,形,成分单一；没有杂质,纯 洁
1227,纯,chún,,,副,表示纯粹，相当于“完全”,纯 属一派胡言
1227,纯,chún,,,形,熟练,功夫不 纯
1227,纯,chún,,,形,熟练,纯 熟
1228,综,zèng,,,名,〈文〉 织机上的一种装置，用来使经线交错着上下分开，以便梭子通过,
1228,综,zōng,,,动,总合；聚合,综 合
1228,综,zōng,,,动,总合；聚合,综 述
1228,综,zōng,,,动,总合；聚合,错 综
1228,综,zōng,,,名,○ 姓,
1229,忽,hū,,,动,不经心；没有注意到,玩 忽 职守
1229,忽,hū,,,动,不经心；没有注意到,忽 略
1229,忽,hū,,,动,不经心；没有注意到,忽 视
1229,忽,hū,,,动,不经心；没有注意到,疏 忽
1229,忽,hū,,,副,忽然,忽 听得林中沙沙作响 。
1229,忽,hū,,,副,忽而②,忽 大 忽 小
1229,忽,hū,,,副,忽而②,忽 走 忽 停
1229,忽,hū,,,数,表示某些计量单位的十万分之一,忽 米
1230,刺,cī,,,拟声,模拟撕裂、摩擦等的声音,刺 的一下，衣服撕破了
1230,刺,cī,,,拟声,模拟撕裂、摩擦等的声音,汽车 刺 的一声刹住了 。
1230,刺,cì,,,动,（尖锐的东西）扎入或穿透,
1230,刺,cì,,,动,暗杀,遇 刺
1230,刺,cì,,,动,暗杀,行 刺
1230,刺,cì,,,动,讥讽,讥 刺
1230,刺,cì,,,动,讥讽,讽 刺
1230,刺,cì,,,名,像针一样尖锐的东西,手上扎了根 刺
1230,刺,cì,,,名,像针一样尖锐的东西,鱼 刺
1230,刺,cì,,,名,物体表面或人皮肤上小而尖的凸起物,毛 刺
1230,刺,cì,,,名,物体表面或人皮肤上小而尖的凸起物,粉 刺
1230,刺,cì,,,动,侦察,刺 探
1230,刺,cì,,,名,〈文〉名片,名 刺
1230,刺,cì,,,动,刺激使难受,刺 耳
1230,刺,cì,,,名,○ 姓,
1231,宽,kuān,,,形,横向的距离大（跟“窄”相对）,河面很 宽
1231,宽,kuān,,,形,横向的距离大（跟“窄”相对）,宽 银幕
1231,宽,kuān,,,名,宽度,马路有50米 宽
1231,宽,kuān,,,形,开阔；范围广,视野 宽
1231,宽,kuān,,,形,开阔；范围广,宽 敞
1231,宽,kuān,,,动,使开阔；放松,宽 衣解带
1231,宽,kuān,,,动,使开阔；放松,宽 心
1231,宽,kuān,,,形,度量大；不严厉,宽 以待人
1231,宽,kuān,,,形,度量大；不严厉,从 宽 处理
1231,宽,kuān,,,形,度量大；不严厉,宽 容
1231,宽,kuān,,,形,富裕；富余,这几年手头 宽 多了
1231,宽,kuān,,,形,富裕；富余,宽 裕
1231,宽,kuān,,,形,富裕；富余,宽 绰
1232,岗,gāng,,,,冈 现在一般写作“冈”,
1232,岗,gǎng,,,名,地势不高而较平的土石山；隆起的坡地,黄土 岗
1232,岗,gǎng,,,名,平面上凸起的长条形的东西,木板没刨平，中间还有一道 岗 儿 。
1232,岗,gǎng,,,名,○ 军警守卫的位置,岗 楼
1232,岗,gǎng,,,名,○ 军警守卫的位置,岗 哨
1232,岗,gǎng,,,名,○ 军警守卫的位置,站 岗
1232,岗,gǎng,,,名,比喻职位,在 岗
1232,岗,gǎng,,,名,比喻职位,下 岗 职工
1232,岗,gǎng,,,名,担任警卫的人,门 岗
1232,岗,gǎng,,,名,○ 姓,
1233,延,yán,,,动,延长（距离、时间等）；伸展,延 年益寿
1233,延,yán,,,动,延长（距离、时间等）；伸展,延 长
1233,延,yán,,,动,延长（距离、时间等）；伸展,延 伸
1233,延,yán,,,动,延长（距离、时间等）；伸展,蔓 延
1233,延,yán,,,动,延长（距离、时间等）；伸展,绵 延
1233,延,yán,,,动,引进；邀请,延 师
1233,延,yán,,,动,引进；邀请,延 请
1233,延,yán,,,动,推迟；放宽（限期）,延 期
1233,延,yán,,,动,推迟；放宽（限期）,延 误
1233,延,yán,,,动,推迟；放宽（限期）,顺 延
1233,延,yán,,,名,○ 姓,
1234,瓦,wà,,,动,在屋顶上铺瓦,房顶快完工了，该 瓦 瓦（wǎ）了
1234,瓦,wà,,,动,在屋顶上铺瓦,瓦 刀
1234,瓦,wǎ,,,名,用泥土烧制的器物,瓦 罐
1234,瓦,wǎ,,,名,用泥土烧制的器物,瓦 器
1234,瓦,wǎ,,,名,用来铺屋顶的建筑材料，用土坯烧成或用水泥等制成,瓦 房
1234,瓦,wǎ,,,名,用来铺屋顶的建筑材料，用土坯烧成或用水泥等制成,瓦 砾
1234,瓦,wǎ,,,量,瓦特的简称,
1235,甲,jiǎ,,,名,天干的第一位，常用来表示顺序或等级的第一位,
1235,甲,jiǎ,,,动,位居第一,桂林山水 甲 天下
1235,甲,jiǎ,,,名,○ 姓,
1235,甲,jiǎ,,,名,甲壳,龟 甲
1235,甲,jiǎ,,,名,甲壳,甲 鱼
1235,甲,jiǎ,,,名,手指和脚趾上的角质硬壳,指 甲
1235,甲,jiǎ,,,名,古人作战时穿的、用皮革或金属制成的护身衣,铠 甲
1235,甲,jiǎ,,,名,用金属制成的起保护作用的装备,装 甲 车
1235,甲,jiǎ,,,名,○ 旧时的一种户口编制单位，若干户编成一甲，若干甲编成一保,保 甲 制度
1236,贯,guàn,,,名,古代穿铜钱的绳子,
1236,贯,guàn,,,量,用于铜钱。古代用绳子穿铜钱，每1000个为1贯,万 贯 家私
1236,贯,guàn,,,量,用于铜钱。古代用绳子穿铜钱，每1000个为1贯,腰缠万 贯
1236,贯,guàn,,,动,穿过；连通,如雷 贯 耳
1236,贯,guàn,,,动,穿过；连通,贯 穿
1236,贯,guàn,,,动,穿过；连通,横 贯
1236,贯,guàn,,,动,穿过；连通,贯 通
1236,贯,guàn,,,动,一个一个地互相衔接,鱼 贯 而入
1236,贯,guàn,,,动,一个一个地互相衔接,连 贯
1236,贯,guàn,,,名,○ 世代居住的地方；出生地,籍 贯
1236,贯,guàn,,,名,○ 姓,
1237,袋,dài,,,名,袋子,塑料 袋
1237,袋,dài,,,名,袋子,袋 装酱油
1237,袋,dài,,,量,用于水烟、旱烟,抽一 袋 烟
1238,唐,táng,,,名,朝代名 传说中上古的朝代，尧所建,
1238,唐,táng,,,名,朝代名 公元618—907年，李渊所建。建都长安（今陕西西安）,
1238,唐,táng,,,名,朝代名 五代之一，公元923—936年，李存勖所建。建都洛阳（今河南洛阳）。史称后唐,
1238,唐,táng,,,名,○ 姓,
1239,邓,dèng,,,名,姓,
1240,宜,yí,,,形,合适；适当,适 宜
1240,宜,yí,,,形,合适；适当,相 宜
1240,宜,yí,,,形,合适；适当,合 宜
1240,宜,yí,,,形,合适；适当,得 宜
1240,宜,yí,,,动,适合于,景色 宜 人
1240,宜,yí,,,动,适合于,这间屋子最 宜 读书写字 。
1240,宜,yí,,,动,应该；应当（多用于否定）,宜 早不 宜 晚
1240,宜,yí,,,动,应该；应当（多用于否定）,事不 宜 迟
1240,宜,yí,,,副,〈文〉表示理应发生，相当于“当然” “无怪”,宜 其事倍而功半
1240,宜,yí,,,名,○ 姓,
1241,卷,juǎn,,,动,把东西弯转成圆筒形或半圆形,把凉席 卷 起来
1241,卷,juǎn,,,动,把东西弯转成圆筒形或半圆形,刀刃 儿 卷 了
1241,卷,juǎn,,,动,把东西弯转成圆筒形或半圆形,卷 铺盖
1241,卷,juǎn,,,动,把东西弯转成圆筒形或半圆形,卷 帘子
1241,卷,juǎn,,,动,强力裹挟、带动或掀起,
1241,卷,juǎn,,,名,弯转成的圆筒形的东西,烟 卷 儿
1241,卷,juǎn,,,名,弯转成的圆筒形的东西,蛋 卷 儿
1241,卷,juǎn,,,,量用于成卷的东西,一 卷 纸
1241,卷,juǎn,,,,量用于成卷的东西,一 卷 胶卷
1241,卷,juàn,,,量,用于书籍的本册或篇章,第一 卷
1241,卷,juàn,,,量,用于书籍的本册或篇章,下 卷
1241,卷,juàn,,,名,可以卷（juǎn）起来收藏的书、画；泛指书画,开 卷 有益
1241,卷,juàn,,,名,可以卷（juǎn）起来收藏的书、画；泛指书画,手不释 卷
1241,卷,juàn,,,名,可以卷（juǎn）起来收藏的书、画；泛指书画,画 卷
1241,卷,juàn,,,名,⇒ 机关里保存的文件,卷 宗
1241,卷,juàn,,,名,⇒ 机关里保存的文件,案 卷
1241,卷,juàn,,,名,⇒ 试卷,阅 卷
1241,卷,juàn,,,名,⇒ 试卷,考 卷
1241,卷,juàn,,,名,⇒ 试卷,交 卷 儿
1242,租,zū,,,名,旧指政府向土地所有者征收的土地税；泛指赋税,租 税
1242,租,zū,,,名,土地、房屋等的所有者向使用者收取的钱或实物,房 租
1242,租,zū,,,名,土地、房屋等的所有者向使用者收取的钱或实物,减 租 减息
1242,租,zū,,,名,土地、房屋等的所有者向使用者收取的钱或实物,欠 租
1242,租,zū,,,名,土地、房屋等的所有者向使用者收取的钱或实物,月 租
1242,租,zū,,,动,⇒ 以交付租金和按期归还为条件，使用别人的土地、房屋或实物等,租 几亩地
1242,租,zū,,,动,⇒ 以交付租金和按期归还为条件，使用别人的土地、房屋或实物等,租 了三间房
1242,租,zū,,,动,⇒ 收取钱或实物，让别人在一定时间内使用自己的土地、房屋等,房子 租 出去了
1242,租,zū,,,名,○ 姓,
1243,桌,zhuō,,,名,桌子,桌 椅板凳
1243,桌,zhuō,,,名,桌子,饭 桌
1243,桌,zhuō,,,名,桌子,圆 桌
1243,桌,zhuō,,,量,用于酒席等,一 桌 酒席
1243,桌,zhuō,,,量,用于酒席等,三 桌 客人
1244,呆,dāi,,,形,傻；笨,痴 呆
1244,呆,dāi,,,形,傻；笨,呆 子
1244,呆,dāi,,,形,死板；不灵活,两眼发 呆
1244,呆,dāi,,,形,死板；不灵活,呆 滞
1244,呆,dāi,,,形,死板；不灵活,呆 板
1244,呆,dāi,,,动,○ 停留；逗留,呆 会 儿
1244,呆,dāi,,,动,○ 停留；逗留,近来一直 呆 在天津 。
1244,呆,dāi,,,名,○ 姓,
1245,巧,qiǎo,,,名,技术；技艺,技 巧
1245,巧,qiǎo,,,形,手艺高超；灵巧,手艺真 巧
1245,巧,qiǎo,,,形,手艺高超；灵巧,能工 巧 匠
1245,巧,qiǎo,,,形,手艺高超；灵巧,心灵手 巧
1245,巧,qiǎo,,,形,精妙；神妙,巧 安排
1245,巧,qiǎo,,,形,精妙；神妙,巧 计
1245,巧,qiǎo,,,形,精妙；神妙,巧 妙
1245,巧,qiǎo,,,形,虚华不实,巧 言令色
1245,巧,qiǎo,,,形,虚华不实,花言 巧 语
1245,巧,qiǎo,,,形,○ 正好（碰上某种机会）,他俩生日相同，真是太 巧 了
1245,巧,qiǎo,,,形,○ 正好（碰上某种机会）,巧 遇
1245,巧,qiǎo,,,形,○ 正好（碰上某种机会）,巧 合
1246,泰,tài,,,形,安定；平安,国 泰 民安
1246,泰,tài,,,形,安定；平安,康 泰
1246,泰,tài,,,名,○ 姓,
1246,泰,tài,,,形,〈文〉 极 泰 古 | 泰 西（旧时指西洋） 表示程度超出正常情况或超过某种标准 富贵 泰 盛 | 养生 泰 奢 用法说明 “泰”字下边不能写成“水”,
1247,摩,mā,摩挲,māsa,动,用手掌轻轻按着向一个方向移动，使平展,把衣褶 摩挲 平
1247,摩,mā,摩挲,māsa,动,用手掌轻轻按着向一个方向移动，使平展,摩挲 头发
1247,摩,mó,,,动,摩擦,摩 拳擦掌
1247,摩,mó,,,动,用手轻轻按着来回移动,抚 摩
1247,摩,mó,,,动,用手轻轻按着来回移动,按 摩
1247,摩,mó,,,动,接触；接近,摩 肩接踵
1247,摩,mó,,,动,接触；接近,摩 天大楼
1247,摩,mó,,,动,研究；探求,观 摩
1247,摩,mó,,,动,研究；探求,揣 摩
1248,忍,rěn,,,动,忍耐；忍受,忍 着疼痛
1248,忍,rěn,,,动,忍耐；忍受,忍 不住笑
1248,忍,rěn,,,动,忍耐；忍受,忍 让
1248,忍,rěn,,,动,忍耐；忍受,容 忍
1248,忍,rěn,,,动,能硬着心肠做情理上不该做的事,于心不 忍
1248,忍,rěn,,,动,能硬着心肠做情理上不该做的事,惨不 忍 睹
1249,恋,liàn,,,动,念念不忘；不忍舍弃或分离,恋 家
1249,恋,liàn,,,动,念念不忘；不忍舍弃或分离,恋 乡
1249,恋,liàn,,,动,念念不忘；不忍舍弃或分离,依 恋
1249,恋,liàn,,,动,男女相爱,恋 人
1249,恋,liàn,,,动,男女相爱,恋 爱
1250,婆,pó,,,名,老年妇女,老太 婆
1250,婆,pó,,,名,老年妇女,老 婆 婆
1250,婆,pó,,,名,丈夫的母亲,婆 家
1250,婆,pó,,,名,丈夫的母亲,公 婆
1250,婆,pó,,,名,某些地区指祖母或亲属中跟祖母同辈的妇女,外 婆
1250,婆,pó,,,名,某些地区指祖母或亲属中跟祖母同辈的妇女,姑 婆
1250,婆,pó,,,名,旧指从事某些职业的妇女,媒 婆
1250,婆,pó,,,名,旧指从事某些职业的妇女,巫 婆
1251,启,qǐ,,,动,开；打开,启 封
1251,启,qǐ,,,动,开；打开,启 齿
1251,启,qǐ,,,动,开；打开,开 启
1251,启,qǐ,,,动,开导；教导,启 蒙
1251,启,qǐ,,,动,开导；教导,启 示
1251,启,qǐ,,,动,开导；教导,启 发
1251,启,qǐ,,,动,开导；教导,启 迪
1251,启,qǐ,,,动,开始,启 动
1251,启,qǐ,,,动,开始,启 用
1251,启,qǐ,,,动,○ 陈述；报告,敬 启 者
1251,启,qǐ,,,动,○ 陈述；报告,谨 启
1251,启,qǐ,,,动,○ 陈述；报告,启 事
1251,启,qǐ,,,名,旧指较简短的书信,小 启
1251,启,qǐ,,,名,旧指较简短的书信,谢 启
1251,启,qǐ,,,名,○ 姓,
1253,俩,liǎ,,,,“两个”的合音词,买 俩 馒头
1253,俩,liǎ,,,,“两个”的合音词,兄弟 俩
1253,俩,liǎ,,,,“两个”的合音词,他们 俩
1253,俩,liǎ,,,数,指不多的数量,就来这么 俩 人
1253,俩,liǎ,,,数,指不多的数量,仨瓜 俩 枣
1254,夺,duó,,,动,强拿；抢,把失去的阵地 夺 回来
1254,夺,duó,,,动,强拿；抢,夺 门而出
1254,夺,duó,,,动,强拿；抢,夺 权
1254,夺,duó,,,动,强拿；抢,掠 夺
1254,夺,duó,,,动,强拿；抢,篡 夺
1254,夺,duó,,,动,经过努力取得；争先取得,夺 丰收
1254,夺,duó,,,动,经过努力取得；争先取得,夺 魁
1254,夺,duó,,,动,经过努力取得；争先取得,夺 标
1254,夺,duó,,,动,使失去；削除,剥 夺
1254,夺,duó,,,动,使失去；削除,褫（chǐ） 夺
1254,夺,duó,,,动,脱离；失去,眼泪 夺 眶而出
1254,夺,duó,,,动,脱离；失去,文字讹 夺
1254,夺,duó,,,动,决定如何处理,定 夺
1254,夺,duó,,,动,决定如何处理,裁 夺
1255,键,jiàn,,,名,〈文〉插在门闩上起固定作用的金属棍,关 键
1255,键,jiàn,,,名,〈文〉钥匙,
1255,键,jiàn,,,名,⇒ 某些乐器、电子计算机、家用电器或其他机器上按动后使进入工作状态的部件,琴 键
1255,键,jiàn,,,名,⇒ 某些乐器、电子计算机、家用电器或其他机器上按动后使进入工作状态的部件,按 键
1255,键,jiàn,,,名,⇒ 某些乐器、电子计算机、家用电器或其他机器上按动后使进入工作状态的部件,键 盘
1255,键,jiàn,,,名,⇒ 机械零件，一般是钢制的长方块，用来使皮带轮或齿轮跟轴连接并固定在一起,
1256,碰,pèng,,,动,撞击,头 碰 到门框上
1256,碰,pèng,,,动,撞击,碰 杯
1256,碰,pèng,,,动,撞击,碰 撞
1256,碰,pèng,,,动,偶然遇见；正好赶上,碰 上老朋友
1256,碰,pèng,,,动,偶然遇见；正好赶上,碰 上他过生日
1256,碰,pèng,,,动,通过接触进行试探,碰 运气
1256,碰,pèng,,,动,通过接触进行试探,碰 机会
1256,碰,pèng,,,动,触犯；顶撞,他很凶，谁都不敢 碰 他 。
1257,津,jīn,,,名,〈文〉渡口,津 渡
1257,津,jīn,,,名,〈文〉渡口,无人问 津
1257,津,jīn,,,名,〈文〉比喻重要职位,窃据要 津
1257,津,jīn,,,名,人体或动植物体内的液体,津 液
1257,津,jīn,,,名,特指唾液,生 津 止渴
1257,津,jīn,,,名,特指汗液,遍体生 津
1257,津,jīn,,,动,滋润；润泽,津 润
1257,津,jīn,,,动,滋润；润泽,津 贴
1258,距,jù,,,名,雄鸡等的腿后面凸出像脚趾的东西,
1258,距,jù,,,动,两者在时间或空间上相隔,谢庄 距 圆明园十里
1258,距,jù,,,动,两者在时间或空间上相隔,距 今已有几十年
1258,距,jù,,,动,两者在时间或空间上相隔,相 距 甚远
1258,距,jù,,,名,距离②,行（háng） 距
1258,距,jù,,,名,距离②,差 距
1259,闹,nào,,,形,人多而喧哗；声音嘈杂,闹 市区
1259,闹,nào,,,形,人多而喧哗；声音嘈杂,喧 闹
1259,闹,nào,,,动,吵嚷；争吵,连吵带 闹
1259,闹,nào,,,动,吵嚷；争吵,两人 闹 得不可开交 。
1259,闹,nào,,,动,搅扰；扰乱,大 闹 天宫
1259,闹,nào,,,动,搅扰；扰乱,闹 公堂
1259,闹,nào,,,动,搅扰；扰乱,闹 事
1259,闹,nào,,,动,表现或发泄（某种不满的感情）,闹 情绪
1259,闹,nào,,,动,表现或发泄（某种不满的感情）,闹 脾气
1259,闹,nào,,,动,发生（疾病、灾害或其他不好的事情）,闹 了一场大病
1259,闹,nào,,,动,发生（疾病、灾害或其他不好的事情）,闹 灾荒
1259,闹,nào,,,动,发生（疾病、灾害或其他不好的事情）,闹 别扭
1259,闹,nào,,,动,戏耍；耍笑,闹 着玩 儿
1259,闹,nào,,,动,戏耍；耍笑,闹 洞房
1259,闹,nào,,,动,○ 从事某种活动；搞,闹 罢工
1259,闹,nào,,,动,○ 从事某种活动；搞,有些事他也 闹 不明白 。
1260,姓,xìng,,,名,标志家族系统的字,百家 姓
1260,姓,xìng,,,名,标志家族系统的字,尊 姓 大名
1260,姓,xìng,,,名,标志家族系统的字,贵 姓
1260,姓,xìng,,,名,标志家族系统的字,姓 氏
1260,姓,xìng,,,名,标志家族系统的字,姓 名
1260,姓,xìng,,,动,以……为姓,你 姓 什么?我 姓 王 。
1261,迅,xùn,,,形,速度快,迅 雷不及掩耳
1261,迅,xùn,,,形,速度快,迅 速
1261,迅,xùn,,,形,速度快,迅 猛
1262,偶,ǒu,,,形,双；成双成对的（跟“奇（jī）”相对）,无独有 偶
1262,偶,ǒu,,,形,双；成双成对的（跟“奇（jī）”相对）,偶 数
1262,偶,ǒu,,,名,指夫妻或夫妻中的一方,配 偶
1262,偶,ǒu,,,名,指夫妻或夫妻中的一方,丧 偶
1262,偶,ǒu,,,名,○ 姓,
1262,偶,ǒu,,,副,表示事情的发生不是必然的，不合一般规律或不经常的,街头 偶 遇
1263,仪,yí,,,名,〈文〉法度和准则,仪 则
1263,仪,yí,,,名,礼节；仪式,礼 仪
1263,仪,yí,,,名,礼节；仪式,司 仪
1263,仪,yí,,,名,礼物,谢 仪
1263,仪,yí,,,名,礼物,贺 仪
1263,仪,yí,,,名,仪表①,仪 容
1263,仪,yí,,,名,仪表①,威 仪
1263,仪,yí,,,名,仪器；仪表②,半圆 仪
1263,仪,yí,,,名,仪器；仪表②,浑天 仪
1263,仪,yí,,,动,倾心,心 仪
1263,仪,yí,,,名,○ 姓,
1264,符,fú,,,名,古代朝廷封爵、置官、派遣使节或调兵遣将时用的凭证。分为两半，君臣或有关双方各执一半，两半相合，作为验证,符 节
