definition_id,hanzi,pinyin,pos,definition_cn,example_1,example_2,DS,QW
211721,拓,tà,动词,把碑刻、铜器等的形状和上面的文字、图形印下来,他们用古老的拓印技术保存了碑文的内容。,博物馆的工作人员正在拓印一块汉代石碑上的铭文。,2,1
211811,僧,sēng,名词,出家修行的男性佛教徒;和尚,僧人每天清晨都会进行早课修行。,这位高僧在寺庙修行五十余载，深受信徒们的敬仰。,2,1
212011,芬,fēn,名词,香气。,花园里的花儿散发出阵阵芬芳。,花园里盛开的茉莉花散发出淡淡的芬芳，令人心旷神怡。,2,1
212111,俺,ǎn,代词,我们（不包括对方）,你先去，俺几个随后就到。,俺们村今年收成特别好，家家户户都喜笑颜开。,2,1
212112,俺,ǎn,代词,我,你们都走吧，就俺一个人留下。,俺小时候最喜欢听爷爷讲那些古老的民间故事。,2,1
212211,慈,cí,形容词,温和善良的性格,慈母手中线，游子身上衣。,这位慈善家多年来一直默默资助贫困山区的孩子们上学。,2,1
212212,慈,cí,形容词,长辈对晚辈的关爱,敬老慈幼。,老校长慈爱地看着孩子们在操场上欢快地玩耍。,2,1
212213,慈,cí,名词,对母亲的称呼,家慈在家中总是最温柔的。,每逢佳节倍思亲，他格外想念远在家乡的慈母。,2,1
212311,萧,xiāo,形容词,荒凉冷落,秋风萧瑟，落叶归根。,秋风萧瑟，落叶纷飞，整个公园显得格外萧索。,2,1
212411,蛮,mán,形容词,粗野，不通情理,野蛮的行为让人无法接受。,他说话总是蛮不讲理，让人很难跟他沟通。,2,1
212414,蛮,mán,副词,〈方言〉很；挺,他的表现蛮好，得到了大家的认可。,这道菜蛮好吃的，你可以尝尝看。,2,1
212511,郊,jiāo,名词,城市周边的地区。,四郊多垒，形势危急。,每到周末，我们全家都喜欢去郊外踏青。,2,1
212611,勉,miǎn,动词,努力去做,奋勉向上，终会有所成就。,虽然基础薄弱，但他一直勉力学习，终于考上了理想的大学。,2,1
212612,勉,miǎn,动词,鼓励他人,他时常自勉，希望变得更好。,老师经常勉励我们要志存高远，脚踏实地。,2,1
217213,辱,rǔ,动词,玷污名誉,他的行为辱没了家族的名声。,贪污受贿的行为严重玷辱了公务员的形象。,1,2
217312,棍,gùn,名词,无赖或坏人,村里人都知道他是一个恶棍。,那个地痞流氓是个十足的恶棍，经常欺压百姓。,1,2
217611,窄,zhǎi,形容词,横向距离小,这条小巷非常狭窄，两个人并排走都很困难。,这条小巷太窄了，连自行车都很难通过。,1,2
217711,崖,yá,名词,陡峭的山壁,站在山崖边欣赏风景时一定要注意安全。,那座陡峭的崖壁上长满了青苔和野草。,1,2
218112,爽,shuǎng,形容词,性格直率,他为人豪爽，大家都喜欢和他交朋友。,他是个爽快人，说话办事从不拖泥带水。,1,2
219824,艾,ài,动词,停止,这场运动方兴未艾，正在吸引越来越多的人参与。,这场争论持续了很久，直到双方都艾口才停止。,1,2
219825,艾,ài,形容词,美好或漂亮,她是一位少艾，拥有年轻漂亮的外貌和无限的活力。,她穿着一身艾色的旗袍，显得格外优雅动人。,1,2
220212,祸,huò,动词,造成损害,那些腐败官员祸国殃民，最终受到了法律的制裁。,酒后驾驶不仅会给自己带来灾祸，还会危及他人的生命安全。,1,2
220512,卑,bēi,形容词,社会地位低下。,尽管出身卑贱，他却凭借自己的努力取得了巨大的成功。,在古代，奴隶的社会地位非常卑贱，没有任何人身自由。,1,2
221112,赔,péi,动词,因过错向他人道歉,他向朋友赔礼道歉以弥补自己的过失。,他因为迟到而向老师赔礼道歉。,1,2
221311,颠,diān,名词,人的头顶部位,华颠（头顶上黑发白发相间）。,那位老者的白发已经覆盖了头顶。,1,2
221915,钩,gōu,动词,探求。,这本书通过钩沉历史细节，还原了一个真实的时代面貌。,考古学家正在小心翼翼地钩取埋在泥土中的文物。,1,2
222812,窃,qiè,副词,秘密地；不为人知地,他听到这个笑话后，忍不住窃笑。,他窃听同事的私人谈话，这种行为很不道德。,1,2
223512,廉,lián,形容词,(价钱)低;便宜,这家商店的商品价格低廉，吸引了许多顾客。,这家超市的商品价格低廉，吸引了很多顾客。,2,1
225311,掀,xiān,动词,揭开覆盖物,妈妈走过来掀锅盖，看看饭是否煮好了。,他轻轻掀开被子，生怕吵醒熟睡的孩子。,2,1
225421,哗,huá,动词,大声喧闹,这个消息传出后，舆论一片哗然。,教室里突然哗然一片，原来是老师宣布了一个好消息。,2,1
225611,吟,yín,动词,有节奏地诵读诗文,他喜欢在月下吟诗，抒发自己的情感。,他喜欢在月下吟诗，感受那份宁静与美好。,2,1
225811,颂,sòng,动词,赞美歌颂,诗人用优美的语言歌颂祖国的大好河山。,人们颂扬这位英雄的勇敢和无私精神。,2,1
226211,滨,bīn,名词,水边的陆地,我们计划去海滨度假。,这座城市的滨江公园是市民休闲的好去处。,2,1
226212,滨,bīn,动词,靠近水域,滨海地区的风景非常美丽。,许多豪华酒店都喜欢滨水而建，以吸引游客。,2,1
226611,愚,yú,形容词,愚蠢；不聪明,他是个愚人，常常做出让人哭笑不得的事情。,愚公移山的故事告诉我们，坚持不懈就能克服困难。,2,1
226712,秧,yāng,名词,水稻的幼苗,秧田里的稻苗长势喜人。,春天到了，农民们开始插秧，田野里一片忙碌的景象。,2,1
226713,秧,yāng,名词,某些植物的茎部,瓜秧爬满了整个园子。,地瓜秧长得很快，几天就爬满了整个架子。,2,1
226811,抒,shū,动词,表达情感或观点,会议上，大家各抒己见，讨论得十分热烈。,他在信中抒发了对故乡的深深思念之情。,2,1
226911,弊,bì,名词,欺诈行为,考试时千万不要作弊，这是对自己不负责任的行为。,这种商业欺诈行为严重损害了消费者的权益。,2,1
227111,拘,jū,动词,逮捕,警方依法拘捕了犯罪嫌疑人。,警方依法拘捕了涉嫌盗窃的犯罪嫌疑人。,2,1
227112,拘,jū,形容词,限制自由,他性格拘谨，不善于与人交往。,他在陌生人面前总是显得很拘谨，不敢大声说话。,2,1
227211,贩,fàn,动词,（商人）买进货物,他靠贩货为生，每天早出晚归。,商人从产地贩来新鲜水果到城里卖。,2,1
227212,贩,fàn,名词,贩卖商品的人,街边的小贩正在叫卖新鲜的水果。,那个小贩每天清晨都会在街角贩卖热腾腾的包子。,2,1
227412,屁,pì,名词,比喻无用之物,他说的全是屁话，没有一句是真的。,他说的话都是屁话，没有一句值得相信。,2,1
227413,屁,pì,代词,泛指任何事物（多用于否定）,你懂个屁，别在这里乱发表意见。,你懂个屁！别在这里不懂装懂。,2,1
227512,喻,yù,动词,理解、知晓,这个故事家喻户晓，几乎人人都听过。,经过多次解释，他终于喻晓了这个复杂的工作原理。,2,1
227711,垫,diàn,动词,"用东西支、铺或衬,使加高、加厚或平正,或起隔离作用",这些干草可以用来垫猪圈，保持干燥。,桌子腿不平，我在下面垫了一块木板。,2,1
227712,垫,diàn,动词,填补空缺。,正戏还没开演，先垫一出小戏。,他临时有事请假，我来垫他的班。,2,1
228421,哄,hǒng,动词,用谎言欺骗他人,你这是哄我，我不信。,不要轻易相信陌生人哄骗你投资的话。,2,1
228431,哄,hòng,动词,吵闹;开玩笑,不要参与那些无聊的起哄行为。,几个年轻人在酒吧里起哄闹事被保安请了出去。,2,1
229112,俊,jùn,形容词,才智出众,他是当代的俊杰之一。,他是我们公司最俊杰的年轻工程师。,1,2
230612,歧,qí,形容词,不相同;不一致,这句话有歧义，容易让人误解。,关于这个问题，专家们的意见出现了很大的分歧。,2,1
230714,抄,chāo,动词,从侧面或较近的小路过去,为了节省时间，我们决定抄近道走。,为了节省时间，我们决定抄近路穿过这片小树林。,2,1
230715,抄,chāo,动词,袖手,他站在门口抄着手，显得很悠闲。,寒冷的冬天，老人们喜欢抄着手在阳光下晒太阳。,2,1
230716,抄,chāo,动词,用手抓取或拿取,看到有人欺负弱者，他抄起一把铁锨就走过去帮忙。,他随手抄起一根木棍，赶走了闯入院子的大狗。,2,1
230811,弓,gōng,名词,射箭的器械,古代猎人用弓箭狩猎。,猎人拉开弓弦，瞄准远处的野兔。,2,1
230911,稼,jià,动词,种植谷物,耕稼是农民一年中最忙碌的时候。,春天是农民开始稼穑的好时节。,2,1
231112,徽,huī,形容词,形容事物美好或杰出。,古代皇帝给皇后或皇太后加封的称号称为徽号。,她的徽容笑貌让人难以忘怀。,1,2
231113,徽,huī,名词,指中国古代徽州地区（今安徽歙县一带）。,徽墨是中国传统的一种优质墨，以其制作精良而闻名。,徽州以其独特的建筑风格闻名。,2,1
231221,杠,gàng,名词,较粗的棍子。,顶门杠是用来支撑门使其不被推开的木棍。,工人用铁杠撬开了沉重的箱子。,2,1
231223,杠,gàng,名词,机床上的棍状零件。,丝杠是一种用于机械传动的零件，常用于将旋转运动转化为直线运动。,这台机器的杠需要定期润滑保养。,1,2
231711,绣,xiù,动词,用彩色丝、绒、棉线在绸、布等上面做成花纹、图像或文字,刺绣是一种传统的手工艺，用针线在布料上绣出各种图案。,她花了三个月时间绣了一幅精美的牡丹图。,2,1
231911,谨,jǐn,形容词,小心谨慎,她为人勤谨，每天总是第一个到公司。,处理机密文件时，我们必须谨言慎行。,2,1
232411,衷,zhōng,名词,内心的真实想法或感受,他的话言不由衷，让人感到十分虚伪。,她表面上很平静，但内心却充满衷心的感激。,2,1
232611,粹,cuì,形容词,不含杂质的；纯净的,这张纸粹白无瑕，看起来非常干净。,这块玉石粹白无瑕，价值连城。,2,1
232711,碑,bēi,名词,刻有文字或图画的纪念性石头,界碑立在两国边界上，象征着领土划分。,烈士陵园里矗立着高大的纪念碑。,2,1
232811,煮,zhǔ,动词,在水中加热食物,春节时家家户户都会煮饺子，寓意团圆和幸福。,妈妈正在厨房里煮一锅香喷喷的鸡汤。,2,1
233011,淑,shū,形容词,形容女性温柔善良、品德美好。,她是一位举止优雅的淑女。,这位淑女举止优雅，待人温和善良。,2,1
233111,逸,yì,形容词,安乐;安闲,这种安逸的生活让人感到无比舒适。,退休后，他过着安逸舒适的生活。,2,1
233113,逸,yì,动词,隐居,隐逸山林的生活是他一直以来的梦想。,古代许多文人选择隐逸山林，远离世俗纷扰。,2,1
233114,逸,yì,动词,失传,这些逸文为我们研究古代文化提供了宝贵的资料。,这本古籍中的许多内容已经逸失，无法考证。,1,2
233115,逸,yì,形容词,超群,他的书法超逸脱俗，令人叹为观止。,他的才华横溢，在艺术领域有着超逸的表现。,2,1
233211,翁,wēng,名词,年长的男性。,江边的一位渔翁正在悠闲地垂钓。,公园里，一位白发老翁正在悠闲地打太极拳。,2,1
233411,恳,kěn,形容词,真诚；诚恳,他恳求大家再给他一次机会。,他态度诚恳地向大家道歉，获得了原谅。,2,1
233512,逊,xùn,形容词,态度谦和,他的谦逊态度赢得了大家的尊重。,他虽然成就斐然，但为人十分谦逊有礼。,2,1
233513,逊,xùn,形容词,质量或能力较差,与她的才华相比，我的表现显得有些逊色。,这款手机的性能比上一代稍逊一筹。,2,1
233811,衍,yǎn,动词,开展;发挥,通过逻辑推衍，他得出了一个合理的结论。,他的演讲从一个小故事开始，逐渐衍生成一场精彩的论述。,2,1
233911,蔽,bì,动词,遮挡或覆盖,茂密的树林为小动物提供了掩蔽。,茂密的树叶蔽住了阳光，树下显得格外凉爽。,2,1
234211,裙,qún,名词,女性穿的下装，围在腰部以下,她穿着一件朴素的布裙。,她今天穿了一条红色的裙子，显得格外漂亮。,2,1
234312,龟,jūn,动词,开裂；出现裂纹,天久不雨，田地龟裂，庄稼几乎无法生长。,由于长期干旱，这片土地龟裂得十分严重。,2,1
234411,奠,diàn,动词,奠定;建立,这座城市被选为新国家的奠都之地。,他为公司的发展奠下了坚实的基础。,2,1
234412,奠,diàn,动词,用祭品向死者致祭,清明节时，人们会祭奠已故的亲人。,亲友们聚集在一起，为逝者举行了隆重的奠仪。,2,1
234711,撕,sī,动词,用手使东西(多为薄片状的)裂开或离开附着处,她用力把布撕成两块，分别用来制作手工艺品。,他不小心把信封撕破了，里面的信纸露了出来。,2,1
235111,恭,gōng,形容词,恭敬,我们已经恭候您多时，请问有什么可以帮忙的吗？,他对长辈总是毕恭毕敬，非常有礼貌。,2,1
235211,耻,chǐ,形容词,感到羞愧,他的行为被认为是可耻的，遭到了大家的谴责。,他因为考试作弊而感到羞愧不已。,2,1
235212,耻,chǐ,名词,令人感到羞辱的事情,他发誓要雪耻，恢复家族的荣誉。,这种背叛行为是家族的奇耻大辱。,2,1
235311,蕴,yùn,动词,包含或积累,这片土地蕴藏了丰富的矿产资源。,这片土地蕴藏着丰富的矿产资源。,2,1
235412,骄,jiāo,形容词,形容气势猛烈或强烈。,夏天的骄阳炙烤着大地。,骄阳似火的正午，人们都躲在家里避暑。,2,1
235511,煌,huáng,形容词,光彩明亮,这座宫殿曾经辉煌一时。,夜幕降临，城市灯火辉煌，美不胜收。,2,1
235611,冤,yuān,名词,冤枉；不公正的待遇,他向法官陈述了自己的冤情。,他被冤枉入狱十年，最终沉冤得雪。,2,1
