definition_id,hanzi,pinyin,pos,definition_cn,example_cn
239312,淘,táo,动词,在旧货市场寻找并购买物品。,他每个周末都去古玩市场淘旧书，收集了不少珍本。
239313,淘,táo,动词,清除深处的污水或泥沙。,村民们正在淘井，准备清理出干净的水源。
239314,淘,táo,动词,消耗精力或资源。,他今天淘神了，把家里弄得一团糟。
239315,淘,táo,形容词,形容孩子顽皮好动。,这孩子太淘了，整天上蹿下跳没个消停。
239411,轿,jiào,名词,古代人力抬运的交通工具,迎亲队伍抬着花轿，一路吹吹打打地向新娘家走去。
239511,呜,wū,拟声词,模拟声音的词语,火车进站时发出呜呜的汽笛声，惊飞了树上的麻雀。
239611,宰,zǎi,动词,掌管；主持。,命运由自己主宰。
239612,宰,zǎi,名词,古代官职名称。,古时县宰负责管理一县的政务和治安。
239613,宰,zǎi,动词,杀(牲畜、家禽等),这个村庄每逢节日都会进行传统的屠宰仪式。
239614,宰,zǎi,动词,比喻向顾客索取高价。,他在市场上买东西时总怕挨宰，因此格外小心。
239711,谦,qiān,形容词,不自满，虚心,他的谦恭态度赢得了大家的好感。
239811,玄,xuán,形容词,黑色。,山林间突然窜出一只玄狐。
239812,玄,xuán,形容词,深奥难懂。,这幅画的意境显得非常玄妙。
239813,玄,xuán,形容词,玄虚不实；不可靠。,他说的那些话太玄了，根本不可信。
239911,丙,bǐng,名词,天干第三位,天干中的丙位代表火，象征热情与活力。
239912,丙,bǐng,名词,指代火,古代用丙丁来代指火，常见于文献记载。
240011,愣,lèng,形容词,发呆、失神的状态,他坐在那里发愣，似乎在思考什么重要的事情。
240012,愣,lèng,形容词,言行鲁莽不计后果,这孩子做事太愣，经常不考虑后果就行动。
240013,愣,lèng,副词,执意要做某事,大家都劝他别去，他愣是不听，结果吃了大亏。
240111,朽,xiǔ,形容词,木质材料腐烂,这块朽木已经无法用来制作家具了。
240112,朽,xiǔ,形容词,形容衰老的状态,老朽虽年迈，但仍希望能为村里贡献一份力量。
240211,跪,guì,动词,屈膝使膝盖着地,他因请求原谅而下跪。
240311,券,xuàn,名词,拱形结构,政府正在发券以刺激消费。
240321,券,quàn,名词,凭证或票据,他购买了一些公债券作为长期投资。
240322,券,quàn,名词,“券”字的另一种读音,这张券可以兑换一份精美的礼品，请妥善保管。
240411,寓,yù,动词,居住,他在北京寓居多年。
240412,寓,yù,名词,住所,这家客寓环境优雅，适合居住。
240413,寓,yù,动词,寄托,这幅画寓意深刻。
240511,捏,niē,动词,用拇指和其他手指夹住,他用力捏住这支笔，仿佛在思考什么。
240512,捏,niē,动词,用手塑造柔软材料,孩子们喜欢捏泥人儿来玩耍。
240513,捏,niē,动词,将不同部分合并,我们需要找到方法将这些碎片捏合在一起。
240514,捏,niē,动词,编造虚假事实,他被指控捏造事实。
240611,搅,jiǎo,动词,混合搅拌,茶汤搅匀了，可以喝了。
240612,搅,jiǎo,动词,打扰；扰乱,请勿搅扰正在工作的同事。
240711,笨,bèn,形容词,智力或记忆力差,他看起来愚笨，其实非常聪明。
240712,笨,bèn,形容词,动作不灵活,他嘴笨，不善于表达自己的想法。
240713,笨,bèn,形容词,沉重不灵便,这种笨活儿需要耐心才能完成。
240811,槽,cáo,名词,盛放牲畜饲料的长形容器,猪槽里装满了饲料。
240812,槽,cáo,名词,盛放液体的容器,酒槽中散发出浓郁的香气。
240814,槽,cáo,量词,门窗或隔断的单位（方言）,两槽隔扇的设计使得空间更加灵活。
240815,槽,cáo,量词,养猪从买入到卖出的一周期（方言）,今年他家喂了两槽猪。
240921,咋,zé,动词,用牙齿咬住,那只猛虎咋着猎物的脖子，毫不放松。
240931,咋,zǎ,代词,方言，表示“怎么”,你今天感觉咋样？
241011,厦,xià,名词,厦门，福建省地名。,厦门是中国东南沿海一座美丽的滨海城市。
241021,厦,shà,名词,高大的建筑物。,这座城市有许多广厦，为人们提供了舒适的居住环境。
241022,厦,shà,名词,房屋后墙延伸部分（方言）。,这座古建筑前廊后厦，结构十分独特。
241111,爪,zhǎo,名词,动物脚趾上的角质尖状物,乌龟趾间有蹼，趾端有爪，适应水中生活。
241112,爪,zhǎo,名词,鸟兽的脚,小猫用前爪轻轻抓住了玩具。
241121,爪,zhuǎ,名词,同“爪”（zhǎo），用于某些特定词语,小猫用爪子轻轻地抓了抓主人的手，表示亲昵。
241211,奎,kuí,名词,二十八星宿之一,奎宿是中国古代二十八宿之一，位于西方白虎七宿中。
241212,奎,kuí,名词,(Kuí)姓。,奎先生在社区里非常有名，因为他总是热心帮助邻居。
241311,榜,bǎng,名词,张贴的名单,选民榜上列出了所有合格的投票人。
241312,榜,bǎng,名词,文告,榜文张贴在城门口，吸引了许多人围观。
241313,榜,bǎng,名词,匾额,他因题榜而闻名于乡里。
241411,屠,tú,动词,宰杀(牲畜),屠狗之人往往以贩卖狗肉为生。
241412,屠,tú,动词,屠杀,敌军攻入城池后进行了惨无人道的屠城。
241413,屠,tú,名词,(Tú)姓。,屠教授在学术界享有盛誉，他的研究成果获得了国际认可。
241511,耸,sǒng,动词,高高直立,那座山峰高耸入云，令人叹为观止。
241512,耸,sǒng,动词,使人震惊或注意,他总是喜欢危言耸听，让人感到不安。
241611,驼,tuó,名词,骆驼的简称。,骆驼的驼峰储存着脂肪，帮助它们在沙漠中生存。
241612,驼,tuó,形容词,背部弯曲。,老爷爷的背都驼了，走起路来十分吃力。
241711,甩,shuǎi,动词,挥动；抡,每天早晨，他都会甩胳膊活动一下筋骨。
241712,甩,shuǎi,动词,向外抛掷,战士们训练时学习如何甩手榴弹。
241713,甩,shuǎi,动词,抛开,我们等他一下吧，别把他一个人甩在后面。
241811,逮,dǎi,动词,捉拿,猫逮老鼠是天性使然。
241821,逮,dài,动词,达到；及,他的学识渊博，在文学和科学领域都颇有建树，实属难逮。
241822,逮,dài,动词,同“逮”（dǎi），仅用于“逮捕”,警方经过周密部署，终于成功逮捕了那个逃犯。
241911,殷,yān,形容词,黑红色,古籍中记载的殷红色，是一种深沉的赤黑色。
241921,殷,yǐn,拟声词,雷声,《诗经》中有“殷其雷”的句子，形容雷声隆隆。
241931,殷,yīn,形容词,丰富的,他家境殷实，生活富足。
241932,殷,yīn,形容词,深厚的,父母对他的期望非常殷切。
241933,殷,yīn,形容词,热情周到,招待甚殷，让客人感到宾至如归。
241934,殷,yīn,名词,商朝后期,殷墟的发掘为我们了解殷商文化提供了宝贵的资料。
241935,殷,yīn,名词,姓氏,殷先生是著名的历史学家，对殷商时期的研究颇有建树。
242011,赚,zhuàn,动词,商业活动中获得利润,他每天努力工作只为赚钱养家。
242013,赚,zhuàn,动词,方言，指挣钱,做一天工，赚十块，这样的收入让他勉强维持生计。
242021,赚,zuàn,动词,方言，指欺骗,你赚我白跑了一趟，真是浪费时间。
242111,歼,jiān,动词,彻底消灭,军队成功歼匪，保卫了村庄的安全。
242311,僵,jiāng,形容词,身体僵硬,电影中的僵尸让人不寒而栗。
242312,僵,jiāng,形容词,"事情难于处理,停滞不进",大家一时想不出适当的话，情形非常僵，气氛显得格外尴尬。
242313,僵,jiāng,动词,表情严肃,他僵着脸，显然对刚才的事情感到不满。
242411,矣,yǐ,助词,"用在句末,跟‘了’相同",这种风俗由来久矣，深深植根于传统文化之中。
242412,矣,yǐ,感叹词,表示感叹,大矣哉，天地之广阔令人叹为观止。
242511,锤,chuí,名词,古代兵器，柄端有金属圆球,秤锤虽小，却能决定重量的精准。
242512,锤,chuí,名词,锤状物,秤锤虽不起眼，却是称重时不可或缺的一部分。
242514,锤,chuí,动词,用锤子敲打,经过千锤百炼，这块钢铁终于被打造成了一把锋利的宝剑。
242611,浴,yù,动词,用水清洗身体,沐浴在阳光下，她感到无比放松。
242721,呐,nà,动词,大声喊叫助威,摇旗呐喊的人群为运动员加油助威。
242811,兹,cí,名词,古代西域龟兹国（今新疆库车地区）,龟兹是古代丝绸之路上的一个重要国家，位于今天的新疆库车县。
242821,兹,zī,代词,指示代词，指代当前事物,兹事体大（这是件大事情），必须慎重处理。
242822,兹,zī,名词,当前时间,于兹已有三载，时光匆匆如白驹过隙。
242823,兹,zī,名词,时间单位，指地球绕太阳一周的时间,今兹之事，非同小可，必须慎重对待。
242911,坎,kǎn,名词,八卦之一，象征水。,土坎儿上长满了青草，显得格外生机勃勃。
242913,坎,kǎn,名词,地面低洼处；凹陷的坑洞。,雨后，田野里出现了许多小水坎，孩子们喜欢在里面玩耍。
242914,坎,kǎn,名词,坎德拉（发光强度单位）的简称。,这个灯泡的亮度是100坎德拉，非常适合阅读。
243111,苯,běn,名词,一种有机化合物，化学式C?H?，无色易燃液体,苯是一种常见的有机溶剂，广泛应用于化学实验中。
243211,垦,kěn,动词,开垦荒地；翻土耕种。,垦地的工作虽然辛苦，但农民们依然充满干劲。
243312,兜,dōu,动词,用兜形物包裹,小女孩儿的衣襟里兜着几个海棠果儿，脸上洋溢着幸福的笑容。
243313,兜,dōu,动词,环绕,他们决定兜抄小路，以避开前方的交通堵塞。
243314,兜,dōu,动词,招揽生意,他走街串巷，兜销自家制作的手工艺品。
243315,兜,dōu,动词,承担责任,没关系，有问题我兜着，你尽管放心去做吧。
243316,兜,dōu,动词,揭露真相,经过一番调查，终于把他的老底全给兜出来了。
243317,兜,dōu,动词,正对方向,批评不能只是兜头盖脸地责骂，而应讲究方式方法。
243411,禅,chán,动词,"佛教用语，指排除杂念,静坐",他在寺庙里坐禅，寻求内心的平静与安宁。
243412,禅,chán,名词,佛教相关事物,这座禅林历史悠久，吸引了无数信徒前来参拜。
243413,禅,chán,名词,禅（shàn）,禅宗讲究“明心见性”，追求顿悟的境界。
243421,禅,shàn,动词,君主让位,新皇帝通过受禅仪式正式登基，开启了新的王朝。
243511,芝,zhī,名词,古代所指的灵芝。,深山老林中生长着珍贵的灵芝，药用价值极高。
243512,芝,zhī,名词,古代所指的白芷。,古代医书中记载，白芷具有祛风止痛的功效。
243611,吁,yū,拟声词,吆喝牲口停下的拟声词,车夫吁了一声，拉车的骡子便乖乖停了下来。
243621,吁,xū,动词,叹息,他最近总是长吁短叹，似乎有什么烦心事。
243622,吁,xū,感叹词,表示惊讶的叹词,吁，是何言欤！这样的话语实在令人费解。
243631,吁,yù,动词,为某种要求而呼喊,村民们吁请政府尽快修建桥梁，以便出行更加方便。
243711,酶,méi,名词,"生物体的细胞产生的有机胶状物质,由蛋白质组成,作用是加速有机体内进行的化学变化,如促进体内的氧化作用、消化作用、发酵等。一种酶只能对某一类或某一个化学变化起催化作用。",消化酶能够帮助人体分解食物中的蛋白质。
243811,舆,yú,名词,车,古代贵族出行时，常常乘坐舆马，彰显身份地位。
243812,舆,yú,名词,车上可以载人载物的部分。,山路崎岖，他只能依靠肩舆代步，缓缓前行。
243813,舆,yú,名词,指轿,古代官员出行时乘坐的肩舆，是一种身份的象征。
243814,舆,yú,名词,地,舆地学是一门研究地理和地图的学问。
243815,舆,yú,形容词,众人的,舆论的力量有时能够左右社会事件的发展方向。
243911,惶,huáng,形容词,恐惧,面对突如其来的变故，他显得有些惶恐不安。
244111,瓷,cí,名词,用高岭土烧制的硬质材料，细腻且脆，多为白色或淡黄色。,景德镇的瓷器以白如玉、明如镜而闻名于世。
244211,陌,mò,名词,田间的小路；泛指道路,田野间的阡陌纵横交错，构成了一幅美丽的乡村画卷。
244311,颖,yǐng,名词,禾本科植物籽实的外壳,小麦成熟后结出的是颖果。
244312,颖,yǐng,名词,细长物体的尖端,书法家常用短颖羊毫笔书写工整的小楷。
244313,颖,yǐng,形容词,智力出众,聪颖的孩子总是能快速掌握新知识。
244411,帘,lián,名词,店铺标识用的布招,酒帘随风飘扬，为古老的酒肆增添了几分诗意。
244412,帘,lián,名词,用布、竹子、苇子等做的有遮蔽作用的器物,竹帘半掩，透进一缕温暖的阳光。
244511,摧,cuī,动词,折断;破坏,暴风雨中，大树被摧折得七零八落。
244611,赢,yíng,动词,在竞争中获胜,足球比赛结果，甲队赢了，全场观众欢呼雀跃。
244612,赢,yíng,动词,在竞争或交易中获得利益,经过一年的努力，公司终于有了赢余。
244711,裹,guǒ,动词,(用纸、布或其他片状物)缠绕;包扎,她小心翼翼地将礼物包裹起来，生怕弄坏了里面的物品。
244712,裹,guǒ,名词,包裹好的物品,搬家时大包小裹的东西太多了，让人头疼不已。
244713,裹,guǒ,动词,将人或物混入其他群体中,土匪逃跑时裹走了村子里的几个人，村民们十分担心他们的安危。
244714,裹,guǒ,动词,吸（奶）,小孩儿一生下来就会裹奶，这是本能的表现。
244811,瞅,chǒu,动词,〈方言〉看。,我往屋里瞅了一眼，没瞅见他，心里顿时感到一阵失落。
244911,卸,xiè,动词,从运输工具上搬下货物。,卡车到达目的地后开始卸货，工人们忙碌了起来。
244912,卸,xiè,动词,取下或去除加在人身上的物品。,演出结束后，演员们回到后台开始卸装，准备离开剧场。
244913,卸,xiè,动词,解开并取下牲口的套具。,他熟练地卸牲口，准备让它们休息。
244914,卸,xiè,动词,把零件从机械上拆下来,工人正在拆卸旧的机器设备。
